Point,Pressure(hPa),Temp(C)
292,1003.180000,17.360000
293,1003.180000,17.380000
294,1003.180000,17.390000
295,1003.180000,17.370000
296,1003.180000,17.380000
297,1003.180000,17.380000
298,1003.170000,17.380000
299,1003.170000,17.370000
300,1003.170000,17.380000
301,1003.170000,17.410000
302,1003.170000,17.390000
303,1003.180000,17.390000
304,1003.170000,17.400000
305,1003.180000,17.410000
306,1003.180000,17.420000
307,1003.180000,17.420000
308,1003.170000,17.420000
309,1003.170000,17.420000
310,1003.180000,17.430000
311,1003.170000,17.420000
312,1003.170000,17.430000
313,1003.180000,17.450000
314,1003.170000,17.430000
315,1003.170000,17.440000
316,1003.170000,17.440000
317,1003.170000,17.450000
318,1003.170000,17.450000
319,1003.170000,17.450000
320,1003.170000,17.460000
321,1003.170000,17.460000
322,1003.180000,17.490000
323,1003.170000,17.470000
324,1003.180000,17.490000
325,1003.180000,17.490000
326,1003.170000,17.480000
327,1003.180000,17.500000
328,1003.170000,17.490000
329,1003.170000,17.490000
330,1003.180000,17.520000
331,1003.180000,17.510000
332,1003.170000,17.500000
333,1003.170000,17.500000
334,1003.170000,17.500000
335,1003.170000,17.500000
336,1003.170000,17.510000
337,1003.170000,17.510000
338,1003.170000,17.510000
339,1003.170000,17.530000
340,1003.170000,17.530000
341,1003.170000,17.530000
342,1003.170000,17.550000
343,1003.170000,17.540000
344,1003.170000,17.530000
345,1003.170000,17.530000
346,1003.170000,17.540000
347,1003.170000,17.550000
348,1003.170000,17.560000
349,1003.170000,17.560000
350,1003.160000,17.550000
351,1003.160000,17.560000
352,1003.170000,17.570000
353,1003.160000,17.580000
354,1003.160000,17.560000
355,1003.160000,17.570000
356,1003.160000,17.570000
357,1003.160000,17.580000
358,1003.160000,17.590000
359,1003.160000,17.600000
360,1003.160000,17.610000
361,1003.160000,17.600000
362,1003.150000,17.600000
363,1003.150000,17.600000
364,1003.150000,17.600000
365,1003.150000,17.600000
366,1003.150000,17.610000
367,1003.150000,17.630000
368,1003.150000,17.630000
369,1003.150000,17.620000
370,1003.140000,17.620000
371,1003.140000,17.630000
372,1003.140000,17.610000
373,1003.140000,17.620000
374,1003.140000,17.630000
375,1003.140000,17.650000
376,1003.140000,17.650000
377,1003.140000,17.620000
378,1003.140000,17.640000
379,1003.140000,17.630000
380,1003.140000,17.650000
381,1003.140000,17.640000
382,1003.140000,17.650000
383,1003.140000,17.640000
384,1003.140000,17.660000
385,1003.140000,17.660000
386,1003.140000,17.650000
387,1003.140000,17.680000
388,1003.140000,17.680000
389,1003.140000,17.680000
390,1003.140000,17.660000
391,1003.140000,17.670000
392,1003.140000,17.680000
393,1003.140000,17.670000
394,1003.140000,17.690000
395,1003.140000,17.680000
396,1003.140000,17.690000
397,1003.140000,17.680000
398,1003.140000,17.690000
399,1003.140000,17.680000
400,1003.140000,17.680000
401,1003.140000,17.690000
402,1003.140000,17.690000
403,1003.140000,17.690000
404,1003.140000,17.700000
405,1003.140000,17.690000
406,1003.130000,17.700000
407,1003.100000,17.700000
408,1003.100000,17.690000
409,1003.100000,17.690000
410,1003.100000,17.690000
411,1003.100000,17.700000
412,1003.090000,17.690000
413,1003.100000,17.700000
414,1003.090000,17.700000
415,1003.100000,17.700000
416,1003.100000,17.720000
417,1003.100000,17.720000
418,1003.090000,17.710000
419,1003.090000,17.710000
420,1003.090000,17.720000
421,1003.090000,17.730000
422,1003.090000,17.720000
423,1003.080000,17.710000
424,1003.090000,17.730000
425,1003.090000,17.710000
426,1003.130000,17.710000
427,1003.130000,17.720000
428,1003.130000,17.730000
429,1003.130000,17.720000
430,1003.130000,17.720000
431,1003.130000,17.720000
432,1003.130000,17.740000
433,1003.130000,17.740000
434,1003.130000,17.730000
435,1003.130000,17.750000
436,1003.130000,17.740000
437,1003.130000,17.730000
438,1003.130000,17.730000
439,1003.130000,17.730000
440,1003.130000,17.730000
441,1003.130000,17.750000
442,1003.130000,17.730000
443,1003.130000,17.740000
444,1003.130000,17.730000
445,1003.130000,17.740000
446,1003.130000,17.740000
447,1003.130000,17.740000
448,1003.130000,17.740000
449,1003.130000,17.760000
450,1003.130000,17.740000
451,1003.130000,17.750000
452,1003.090000,17.750000
453,1003.090000,17.770000
454,1003.090000,17.750000
455,1003.090000,17.780000
456,1003.090000,17.770000
457,1003.090000,17.790000
458,1003.090000,17.780000
459,1003.090000,17.790000
460,1003.090000,17.790000
461,1003.090000,17.810000
462,1003.090000,17.800000
463,1003.090000,17.810000
464,1003.090000,17.810000
465,1003.090000,17.800000
466,1003.090000,17.810000
467,1003.090000,17.830000
468,1003.090000,17.820000
469,1003.100000,17.830000
470,1003.100000,17.830000
471,1003.100000,17.830000
472,1003.090000,17.830000
473,1003.100000,17.850000
474,1003.100000,17.850000
475,1003.100000,17.840000
476,1003.100000,17.850000
477,1003.100000,17.860000
478,1003.100000,17.870000
479,1003.100000,17.850000
480,1003.100000,17.860000
481,1003.100000,17.870000
482,1003.100000,17.880000
483,1003.100000,17.880000
484,1003.100000,17.860000
485,1003.100000,17.860000
486,1003.100000,17.870000
487,1003.100000,17.880000
488,1003.100000,17.880000
489,1003.100000,17.880000
490,1003.110000,17.890000
491,1003.110000,17.880000
492,1003.110000,17.900000
493,1003.110000,17.900000
494,1003.110000,17.900000
495,1003.110000,17.890000
496,1003.110000,17.890000
497,1003.110000,17.900000
498,1003.110000,17.900000
499,1003.110000,17.930000
500,1003.110000,17.910000
501,1003.110000,17.910000
502,1003.110000,17.930000
503,1003.110000,17.930000
504,1003.110000,17.920000
505,1003.110000,17.930000
506,1003.120000,17.940000
507,1003.110000,17.930000
508,1003.120000,17.940000
509,1003.120000,17.960000
510,1003.140000,17.950000
511,1003.120000,17.960000
512,1003.110000,17.950000
513,1003.120000,17.960000
514,1003.120000,17.950000
515,1003.120000,17.950000
516,1003.120000,17.950000
517,1003.120000,17.960000
518,1003.120000,17.970000
519,1003.120000,17.970000
520,1003.120000,17.960000
521,1003.120000,17.970000
522,1003.120000,17.960000
523,1003.120000,17.980000
524,1003.120000,17.980000
525,1003.120000,17.980000
526,1003.120000,17.970000
527,1003.120000,17.970000
528,1003.120000,18.000000
529,1003.120000,17.990000
530,1003.120000,18.000000
531,1003.130000,18.000000
532,1003.130000,18.010000
533,1003.130000,18.010000
534,1003.120000,18.010000
535,1003.120000,18.000000
536,1003.120000,18.010000
537,1003.130000,18.000000
538,1003.130000,18.000000
539,1003.130000,18.000000
540,1003.130000,18.000000
541,1003.120000,18.010000
542,1003.120000,18.010000
543,1003.130000,18.020000
544,1003.120000,18.020000
545,1003.130000,18.020000
546,1003.130000,18.030000
547,1003.130000,18.020000
548,1003.130000,18.020000
549,1003.130000,18.030000
550,1003.130000,18.030000
551,1003.130000,18.030000
552,1003.130000,18.040000
553,1003.120000,18.030000
554,1003.130000,18.050000
555,1003.130000,18.050000
556,1003.130000,18.030000
557,1003.130000,18.040000
558,1003.130000,18.030000
559,1003.130000,18.040000
560,1003.130000,18.050000
561,1003.150000,18.060000
562,1003.140000,18.060000
563,1003.130000,18.050000
564,1003.130000,18.050000
565,1003.130000,18.040000
566,1003.140000,18.070000
567,1003.130000,18.070000
568,1003.130000,18.050000
569,1003.130000,18.050000
570,1003.130000,18.060000
571,1003.140000,18.070000
572,1003.140000,18.060000
573,1003.140000,18.070000
574,1003.140000,18.080000
575,1003.140000,18.080000
576,1003.130000,18.070000
577,1003.140000,18.090000
578,1003.140000,18.090000
579,1003.140000,18.100000
580,1003.130000,18.080000
581,1003.140000,18.090000
582,1003.140000,18.090000
583,1003.140000,18.110000
584,1003.140000,18.100000
585,1003.140000,18.120000
586,1003.140000,18.110000
587,1003.130000,18.100000
588,1003.130000,18.120000
589,1003.130000,18.110000
590,1003.130000,18.110000
591,1003.130000,18.130000
592,1003.130000,18.140000
593,1003.130000,18.120000
594,1003.130000,18.130000
595,1003.140000,18.140000
596,1003.140000,18.150000
597,1003.140000,18.150000
598,1003.140000,18.150000
599,1003.130000,18.140000
600,1003.130000,18.150000
601,1003.130000,18.170000
602,1003.130000,18.170000
603,1003.130000,18.150000
604,1003.140000,18.170000
605,1003.130000,18.160000
606,1003.130000,18.170000
607,1003.140000,18.180000
608,1003.130000,18.180000
609,1003.130000,18.170000
610,1003.130000,18.180000
611,1003.130000,18.180000
612,1003.130000,18.190000
613,1003.130000,18.200000
614,1003.130000,18.190000
615,1003.130000,18.200000
616,1003.130000,18.190000
617,1003.130000,18.190000
618,1003.130000,18.210000
619,1003.130000,18.210000
620,1003.130000,18.220000
621,1003.130000,18.200000
622,1003.130000,18.210000
623,1003.130000,18.220000
624,1003.130000,18.230000
625,1003.130000,18.220000
626,1003.130000,18.220000
627,1003.130000,18.220000
628,1003.130000,18.230000
629,1003.130000,18.220000
630,1003.130000,18.220000
631,1003.130000,18.230000
632,1003.130000,18.230000
633,1003.130000,18.230000
634,1003.130000,18.220000
635,1003.120000,18.220000
636,1003.120000,18.230000
637,1003.130000,18.240000
638,1003.120000,18.230000
639,1003.130000,18.240000
640,1003.120000,18.240000
641,1003.130000,18.250000
642,1003.130000,18.260000
643,1003.130000,18.240000
644,1003.130000,18.250000
645,1003.120000,18.250000
646,1003.130000,18.270000
647,1003.120000,18.250000
648,1003.130000,18.270000
649,1003.130000,18.270000
650,1003.130000,18.270000
651,1003.130000,18.270000
652,1003.130000,18.260000
653,1003.130000,18.290000
654,1003.130000,18.290000
655,1003.120000,18.270000
656,1003.120000,18.270000
657,1003.130000,18.300000
658,1003.130000,18.280000
659,1003.130000,18.290000
660,1003.120000,18.270000
661,1003.130000,18.280000
662,1003.120000,18.280000
663,1003.120000,18.280000
664,1003.130000,18.290000
665,1003.130000,18.280000
666,1003.130000,18.290000
667,1003.120000,18.300000
668,1003.130000,18.300000
669,1003.120000,18.310000
670,1003.120000,18.290000
671,1003.120000,18.300000
672,1003.120000,18.300000
673,1003.120000,18.310000
674,1003.120000,18.300000
675,1003.120000,18.320000
676,1003.120000,18.300000
677,1003.120000,18.310000
678,1003.120000,18.320000
679,1003.130000,18.330000
680,1003.120000,18.330000
681,1003.120000,18.310000
682,1003.120000,18.330000
683,1003.120000,18.330000
684,1003.120000,18.320000
685,1003.120000,18.320000
686,1003.120000,18.330000
687,1003.120000,18.320000
688,1003.120000,18.320000
689,1003.120000,18.330000
690,1003.120000,18.330000
691,1003.120000,18.330000
692,1003.120000,18.330000
693,1003.120000,18.330000
694,1003.120000,18.340000
695,1003.120000,18.360000
696,1003.120000,18.350000
697,1003.120000,18.350000
698,1003.120000,18.360000
699,1003.120000,18.350000
700,1003.120000,18.370000
701,1003.120000,18.360000
702,1003.120000,18.360000
703,1003.120000,18.360000
704,1003.120000,18.380000
705,1003.110000,18.360000
706,1003.110000,18.380000
707,1003.110000,18.360000
708,1003.110000,18.370000
709,1003.110000,18.370000
710,1003.110000,18.390000
711,1003.110000,18.390000
712,1003.110000,18.370000
713,1003.110000,18.380000
714,1003.110000,18.380000
715,1003.110000,18.390000
716,1003.110000,18.400000
717,1003.110000,18.390000
718,1003.110000,18.390000
719,1003.110000,18.390000
720,1003.110000,18.400000
721,1003.110000,18.390000
722,1003.110000,18.400000
723,1003.100000,18.400000
724,1003.100000,18.400000
725,1003.100000,18.400000
726,1003.110000,18.410000
727,1003.110000,18.410000
728,1003.110000,18.420000
729,1003.100000,18.400000
730,1003.110000,18.410000
731,1003.100000,18.400000
732,1003.110000,18.420000
733,1003.110000,18.410000
734,1003.110000,18.420000
735,1003.110000,18.420000
736,1003.110000,18.420000
737,1003.110000,18.440000
738,1003.110000,18.440000
739,1003.110000,18.440000
740,1003.110000,18.430000
741,1003.110000,18.440000
742,1003.110000,18.440000
743,1003.110000,18.440000
744,1003.110000,18.430000
745,1003.110000,18.430000
746,1003.100000,18.430000
747,1003.100000,18.430000
748,1003.110000,18.450000
749,1003.100000,18.440000
750,1003.100000,18.450000
751,1003.110000,18.430000
752,1003.100000,18.440000
753,1003.110000,18.460000
754,1003.110000,18.450000
755,1003.100000,18.440000
756,1003.110000,18.460000
757,1003.100000,18.440000
758,1003.100000,18.440000
759,1003.100000,18.450000
760,1003.100000,18.450000
761,1003.110000,18.470000
762,1003.110000,18.470000
763,1003.110000,18.480000
764,1003.100000,18.460000
765,1003.110000,18.450000
766,1003.100000,18.450000
767,1003.110000,18.480000
768,1003.100000,18.460000
769,1003.110000,18.470000
770,1003.110000,18.470000
771,1003.110000,18.480000
772,1003.110000,18.490000
773,1003.110000,18.480000
774,1003.110000,18.480000
775,1003.110000,18.480000
776,1003.110000,18.490000
777,1003.110000,18.480000
778,1003.110000,18.480000
779,1003.110000,18.490000
780,1003.110000,18.480000
781,1003.110000,18.480000
782,1003.110000,18.490000
783,1003.110000,18.490000
784,1003.110000,18.490000
785,1003.110000,18.500000
786,1003.110000,18.500000
787,1003.110000,18.510000
788,1003.110000,18.510000
789,1003.110000,18.520000
790,1003.110000,18.500000
791,1003.110000,18.510000
792,1003.120000,18.520000
793,1003.120000,18.520000
794,1003.110000,18.530000
795,1003.110000,18.520000
796,1003.110000,18.510000
797,1003.110000,18.530000
798,1003.110000,18.520000
799,1003.110000,18.510000
800,1003.110000,18.520000
801,1003.110000,18.520000
802,1003.110000,18.540000
803,1003.110000,18.520000
804,1003.110000,18.530000
805,1003.110000,18.530000
806,1003.110000,18.540000
807,1003.120000,18.550000
808,1003.110000,18.550000
809,1003.110000,18.540000
810,1003.110000,18.540000
811,1003.110000,18.540000
812,1003.110000,18.540000
813,1003.110000,18.550000
814,1003.110000,18.560000
815,1003.110000,18.540000
816,1003.110000,18.570000
817,1003.110000,18.560000
818,1003.110000,18.540000
819,1003.110000,18.550000
820,1003.110000,18.540000
821,1003.110000,18.540000
822,1003.110000,18.550000
823,1003.110000,18.560000
824,1003.110000,18.560000
825,1003.110000,18.560000
826,1003.110000,18.560000
827,1003.110000,18.570000
828,1003.110000,18.570000
829,1003.110000,18.570000
830,1003.110000,18.560000
831,1003.110000,18.570000
832,1003.110000,18.570000
833,1003.110000,18.570000
834,1003.120000,18.580000
835,1003.110000,18.570000
836,1003.120000,18.570000
837,1003.120000,18.570000
838,1003.110000,18.580000
839,1003.120000,18.580000
840,1003.110000,18.570000
841,1003.120000,18.580000
842,1003.110000,18.570000
843,1003.110000,18.570000
844,1003.120000,18.590000
845,1003.120000,18.580000
846,1003.120000,18.590000
847,1003.110000,18.580000
848,1003.120000,18.590000
849,1003.120000,18.600000
850,1003.120000,18.570000
851,1003.120000,18.590000
852,1003.120000,18.590000
853,1003.120000,18.580000
854,1003.120000,18.590000
855,1003.120000,18.600000
856,1003.120000,18.590000
857,1003.120000,18.590000
858,1003.120000,18.600000
859,1003.120000,18.590000
860,1003.120000,18.610000
861,1003.120000,18.610000
862,1003.120000,18.600000
863,1003.120000,18.590000
864,1003.120000,18.590000
865,1003.120000,18.600000
866,1003.120000,18.600000
867,1003.120000,18.620000
868,1003.120000,18.610000
869,1003.120000,18.610000
870,1003.120000,18.600000
871,1003.120000,18.610000
872,1003.120000,18.610000
873,1003.120000,18.620000
874,1003.120000,18.600000
875,1003.120000,18.610000
876,1003.120000,18.620000
877,1003.120000,18.610000
878,1003.120000,18.630000
879,1003.120000,18.620000
880,1003.120000,18.630000
881,1003.120000,18.620000
882,1003.120000,18.620000
883,1003.120000,18.610000
884,1003.120000,18.610000
885,1003.120000,18.610000
886,1003.120000,18.610000
887,1003.120000,18.620000
888,1003.120000,18.610000
889,1003.120000,18.630000
890,1003.120000,18.620000
891,1003.120000,18.620000
892,1003.120000,18.630000
893,1003.120000,18.620000
894,1003.120000,18.640000
895,1003.120000,18.630000
896,1003.120000,18.620000
897,1003.120000,18.630000
898,1003.120000,18.650000
899,1003.120000,18.640000
900,1003.120000,18.640000
901,1003.120000,18.650000
902,1003.120000,18.640000
903,1003.120000,18.640000
904,1003.120000,18.640000
905,1003.110000,18.640000
906,1003.120000,18.640000
907,1003.120000,18.660000
908,1003.120000,18.650000
909,1003.120000,18.660000
910,1003.120000,18.650000
911,1003.120000,18.650000
912,1003.120000,18.660000
913,1003.130000,18.670000
914,1003.120000,18.660000
915,1003.120000,18.640000
916,1003.130000,18.660000
917,1003.120000,18.650000
918,1003.130000,18.670000
919,1003.130000,18.670000
920,1003.130000,18.670000
921,1003.130000,18.680000
922,1003.130000,18.660000
923,1003.130000,18.660000
924,1003.130000,18.670000
925,1003.130000,18.660000
926,1003.130000,18.670000
927,1003.130000,18.670000
928,1003.130000,18.670000
929,1003.130000,18.670000
930,1003.130000,18.670000
931,1003.130000,18.670000
932,1003.130000,18.670000
933,1003.130000,18.670000
934,1003.130000,18.680000
935,1003.130000,18.670000
936,1003.130000,18.690000
937,1003.130000,18.680000
938,1003.130000,18.680000
939,1003.130000,18.670000
940,1003.130000,18.680000
941,1003.130000,18.680000
942,1003.130000,18.680000
943,1003.130000,18.690000
944,1003.130000,18.670000
945,1003.130000,18.680000
946,1003.130000,18.680000
947,1003.130000,18.690000
948,1003.130000,18.690000
949,1003.130000,18.690000
950,1003.130000,18.680000
951,1003.130000,18.680000
952,1003.130000,18.690000
953,1003.130000,18.700000
954,1003.140000,18.710000
955,1003.140000,18.710000
956,1003.130000,18.700000
957,1003.130000,18.690000
958,1003.130000,18.710000
959,1003.130000,18.700000
960,1003.130000,18.700000
961,1003.140000,18.710000
962,1003.130000,18.710000
963,1003.130000,18.690000
964,1003.130000,18.700000
965,1003.130000,18.690000
966,1003.140000,18.710000
967,1003.130000,18.700000
968,1003.140000,18.720000
969,1003.140000,18.710000
970,1003.130000,18.710000
971,1003.140000,18.720000
972,1003.140000,18.710000
973,1003.130000,18.710000
974,1003.130000,18.710000
975,1003.130000,18.700000
976,1003.140000,18.730000
977,1003.140000,18.710000
978,1003.140000,18.720000
979,1003.140000,18.730000
980,1003.140000,18.730000
981,1003.130000,18.720000
982,1003.140000,18.740000
983,1003.140000,18.750000
984,1003.130000,18.730000
985,1003.140000,18.730000
986,1003.140000,18.730000
987,1003.140000,18.740000
988,1003.130000,18.730000
989,1003.130000,18.730000
990,1003.140000,18.730000
991,1003.140000,18.730000
992,1003.130000,18.740000
993,1003.130000,18.730000
994,1003.130000,18.730000
995,1003.130000,18.730000
996,1003.130000,18.730000
997,1003.130000,18.740000
998,1003.140000,18.760000
999,1003.140000,18.750000
1000,1003.140000,18.750000
1001,1003.140000,18.760000
1002,1003.130000,18.740000
1003,1003.140000,18.750000
1004,1003.140000,18.750000
1005,1003.140000,18.760000
1006,1003.140000,18.760000
1007,1003.140000,18.750000
1008,1003.140000,18.750000
1009,1003.140000,18.750000
1010,1003.140000,18.750000
1011,1003.140000,18.750000
1012,1003.140000,18.740000
1013,1003.140000,18.760000
1014,1003.140000,18.740000
1015,1003.140000,18.750000
1016,1003.140000,18.750000
1017,1003.140000,18.760000
1018,1003.140000,18.770000
1019,1003.140000,18.750000
1020,1003.140000,18.760000
1021,1003.140000,18.760000
1022,1003.140000,18.760000
1023,1003.140000,18.760000
1024,1003.140000,18.770000
1025,1003.140000,18.780000
1026,1003.140000,18.760000
1027,1003.140000,18.760000
1028,1003.140000,18.770000
1029,1003.140000,18.790000
1030,1003.140000,18.780000
1031,1003.140000,18.780000
1032,1003.140000,18.770000
1033,1003.140000,18.790000
1034,1003.140000,18.770000
1035,1003.140000,18.780000
1036,1003.150000,18.790000
1037,1003.140000,18.780000
1038,1003.140000,18.790000
1039,1003.140000,18.790000
1040,1003.150000,18.780000
1041,1003.130000,18.780000
1042,1003.150000,18.770000
1043,1003.140000,18.770000
1044,1003.140000,18.780000
1045,1003.140000,18.770000
1046,1003.150000,18.790000
1047,1003.150000,18.790000
1048,1003.150000,18.790000
1049,1003.140000,18.780000
1050,1003.140000,18.780000
1051,1003.140000,18.780000
1052,1003.140000,18.780000
1053,1003.150000,18.800000
1054,1003.140000,18.790000
1055,1003.140000,18.780000
1056,1003.150000,18.790000
1057,1003.150000,18.800000
1058,1003.140000,18.780000
1059,1003.150000,18.800000
1060,1003.150000,18.800000
1061,1003.150000,18.800000
1062,1003.150000,18.800000
1063,1003.150000,18.790000
1064,1003.150000,18.790000
1065,1003.150000,18.810000
1066,1003.140000,18.790000
1067,1003.150000,18.810000
1068,1003.150000,18.810000
