Point,Pressure(hPa),Temp(C)
158,995.840000,19.500000
159,995.840000,19.490000
160,995.850000,19.500000
161,995.850000,19.490000
162,995.850000,19.520000
163,995.850000,19.510000
164,995.840000,19.510000
165,995.840000,19.520000
166,995.850000,19.520000
167,995.870000,19.520000
168,995.850000,19.520000
169,995.870000,19.530000
170,995.870000,19.540000
171,995.860000,19.540000
172,995.870000,19.560000
173,995.860000,19.550000
174,995.870000,19.560000
175,995.880000,19.560000
176,995.890000,19.550000
177,995.880000,19.560000
178,995.880000,19.570000
179,995.890000,19.580000
180,995.890000,19.580000
181,995.900000,19.590000
182,995.910000,19.570000
183,995.910000,19.590000
184,995.920000,19.590000
185,995.920000,19.590000
186,995.930000,19.600000
187,995.930000,19.600000
188,995.930000,19.620000
189,995.940000,19.630000
190,995.940000,19.620000
191,995.950000,19.630000
192,995.950000,19.630000
193,995.950000,19.640000
194,995.960000,19.640000
195,995.950000,19.650000
196,995.950000,19.650000
197,995.950000,19.650000
198,995.940000,19.650000
199,995.940000,19.660000
200,995.940000,19.660000
201,995.930000,19.670000
202,995.930000,19.670000
203,995.930000,19.660000
204,995.930000,19.670000
205,995.940000,19.680000
206,995.930000,19.690000
207,995.930000,19.690000
208,995.930000,19.710000
209,995.920000,19.700000
210,995.920000,19.700000
211,995.910000,19.700000
212,995.900000,19.710000
213,995.900000,19.720000
214,995.900000,19.700000
215,995.900000,19.730000
216,995.910000,19.740000
217,995.910000,19.730000
218,995.910000,19.730000
219,995.920000,19.740000
220,995.920000,19.760000
221,995.930000,19.750000
222,995.930000,19.750000
223,995.930000,19.760000
224,995.930000,19.770000
225,995.930000,19.760000
226,995.920000,19.780000
227,995.920000,19.770000
228,995.920000,19.790000
229,995.920000,19.790000
230,995.920000,19.800000
231,995.920000,19.780000
232,995.920000,19.790000
233,995.920000,19.810000
234,995.930000,19.810000
235,995.930000,19.820000
236,995.920000,19.820000
237,995.930000,19.820000
238,995.930000,19.820000
239,995.940000,19.840000
240,995.940000,19.840000
241,995.950000,19.850000
242,995.950000,19.840000
243,995.940000,19.850000
244,995.930000,19.850000
245,995.920000,19.870000
246,995.900000,19.850000
247,995.880000,19.870000
248,995.870000,19.860000
249,995.870000,19.870000
250,995.880000,19.870000
251,995.890000,19.860000
252,995.900000,19.870000
253,995.920000,19.890000
254,995.920000,19.880000
255,995.920000,19.890000
256,995.930000,19.890000
257,995.940000,19.910000
258,995.940000,19.910000
259,995.950000,19.910000
260,995.950000,19.920000
261,995.960000,19.920000
262,995.970000,19.930000
263,995.980000,19.930000
264,995.990000,19.920000
265,995.990000,19.920000
266,995.990000,19.930000
267,995.990000,19.930000
268,996.000000,19.950000
269,996.000000,19.950000
270,996.010000,19.940000
271,996.010000,19.930000
272,996.000000,19.940000
273,995.980000,19.940000
274,995.950000,19.940000
275,995.940000,19.950000
276,995.950000,19.960000
277,995.950000,19.960000
278,995.940000,19.950000
279,995.950000,19.980000
280,995.950000,19.970000
281,995.950000,19.970000
282,995.940000,19.970000
283,995.940000,19.990000
284,995.950000,19.980000
285,995.950000,19.980000
286,995.940000,19.990000
287,995.940000,19.990000
288,995.920000,20.000000
289,995.880000,20.000000
290,995.860000,20.010000
291,995.890000,20.000000
292,995.900000,20.010000
293,995.910000,20.020000
294,995.920000,20.020000
295,995.930000,20.020000
296,995.940000,20.030000
297,995.930000,20.030000
298,995.940000,20.030000
299,995.950000,20.030000
300,995.940000,20.050000
301,995.950000,20.050000
302,995.960000,20.040000
303,995.980000,20.040000
304,995.980000,20.060000
305,995.990000,20.050000
306,995.990000,20.050000
307,995.980000,20.050000
308,995.970000,20.060000
309,995.970000,20.080000
310,995.970000,20.070000
311,995.980000,20.090000
312,995.990000,20.080000
313,995.990000,20.100000
314,995.980000,20.100000
315,995.970000,20.100000
316,995.980000,20.110000
317,995.980000,20.110000
318,995.960000,20.100000
319,995.960000,20.110000
320,995.960000,20.110000
321,995.970000,20.130000
322,995.980000,20.120000
323,995.990000,20.120000
324,995.990000,20.140000
325,995.990000,20.140000
326,995.970000,20.140000
327,995.960000,20.140000
328,995.950000,20.150000
329,995.950000,20.150000
330,995.950000,20.140000
331,995.960000,20.160000
332,995.960000,20.170000
333,995.960000,20.160000
334,995.960000,20.160000
335,995.960000,20.160000
336,995.950000,20.180000
337,995.960000,20.170000
338,995.960000,20.170000
339,995.970000,20.190000
340,995.970000,20.190000
341,995.980000,20.190000
342,995.980000,20.190000
343,995.990000,20.200000
344,996.000000,20.200000
345,996.000000,20.200000
346,996.010000,20.200000
347,996.010000,20.210000
348,996.010000,20.220000
349,996.010000,20.230000
350,996.000000,20.220000
351,996.000000,20.230000
352,996.000000,20.220000
353,996.000000,20.230000
354,996.000000,20.240000
355,996.000000,20.230000
356,996.000000,20.250000
357,996.000000,20.250000
358,996.000000,20.250000
359,996.000000,20.250000
360,996.010000,20.260000
361,996.020000,20.250000
362,996.020000,20.260000
363,996.020000,20.250000
364,996.010000,20.270000
365,995.990000,20.260000
366,995.980000,20.260000
367,995.980000,20.270000
368,995.970000,20.270000
369,995.970000,20.280000
370,995.960000,20.260000
371,995.970000,20.270000
372,995.970000,20.280000
373,995.970000,20.300000
374,995.970000,20.300000
375,995.970000,20.310000
376,995.970000,20.290000
377,995.970000,20.320000
378,995.980000,20.310000
379,995.980000,20.320000
380,995.990000,20.320000
381,995.990000,20.310000
382,995.990000,20.330000
383,995.980000,20.330000
384,995.970000,20.320000
385,995.960000,20.320000
386,995.950000,20.330000
387,995.950000,20.330000
388,995.960000,20.350000
389,995.970000,20.350000
390,995.980000,20.340000
391,996.010000,20.370000
392,996.020000,20.360000
393,996.020000,20.350000
394,996.010000,20.370000
395,996.000000,20.360000
396,996.020000,20.360000
397,996.020000,20.380000
398,996.020000,20.370000
399,996.040000,20.380000
400,996.040000,20.360000
401,996.040000,20.370000
402,996.030000,20.390000
403,996.010000,20.360000
404,996.010000,20.360000
405,996.020000,20.390000
406,996.020000,20.380000
407,996.030000,20.390000
408,996.040000,20.400000
409,996.030000,20.400000
410,996.040000,20.400000
411,996.040000,20.400000
412,996.040000,20.400000
413,996.040000,20.400000
414,996.010000,20.400000
415,996.000000,20.410000
416,996.000000,20.420000
417,996.000000,20.410000
418,996.000000,20.410000
419,996.010000,20.420000
420,996.020000,20.410000
421,996.020000,20.410000
422,996.020000,20.410000
423,996.020000,20.430000
424,996.020000,20.410000
425,996.020000,20.410000
426,996.040000,20.440000
427,996.020000,20.420000
428,996.030000,20.430000
429,996.020000,20.440000
430,996.010000,20.440000
431,996.030000,20.440000
432,996.030000,20.460000
433,996.030000,20.460000
434,996.030000,20.450000
435,996.020000,20.440000
436,996.010000,20.440000
437,996.010000,20.470000
438,996.010000,20.460000
439,996.010000,20.450000
440,996.010000,20.470000
441,996.010000,20.450000
442,996.010000,20.460000
443,996.020000,20.460000
444,996.030000,20.460000
445,996.030000,20.460000
446,996.030000,20.460000
447,996.050000,20.470000
448,996.050000,20.480000
449,996.050000,20.480000
450,996.050000,20.470000
451,996.060000,20.480000
452,996.070000,20.480000
453,996.070000,20.470000
454,996.070000,20.490000
455,996.070000,20.490000
456,996.070000,20.500000
457,996.070000,20.500000
458,996.070000,20.500000
459,996.070000,20.510000
460,996.070000,20.500000
461,996.080000,20.490000
462,996.090000,20.510000
463,996.090000,20.510000
464,996.090000,20.510000
465,996.080000,20.510000
466,996.090000,20.520000
467,996.100000,20.530000
468,996.100000,20.510000
469,996.110000,20.540000
470,996.110000,20.520000
471,996.100000,20.540000
472,996.110000,20.540000
473,996.100000,20.550000
474,996.110000,20.550000
475,996.100000,20.540000
476,996.100000,20.540000
477,996.090000,20.550000
478,996.080000,20.550000
479,996.070000,20.570000
480,996.050000,20.570000
481,996.040000,20.570000
482,996.030000,20.580000
483,996.040000,20.560000
484,996.060000,20.570000
485,996.080000,20.580000
486,996.090000,20.570000
487,996.100000,20.590000
488,996.100000,20.580000
489,996.100000,20.590000
490,996.100000,20.590000
491,996.100000,20.580000
492,996.110000,20.610000
493,996.100000,20.600000
494,996.100000,20.610000
495,996.090000,20.610000
496,996.070000,20.600000
497,996.060000,20.620000
498,996.060000,20.610000
499,996.070000,20.620000
500,996.080000,20.610000
501,996.090000,20.610000
502,996.110000,20.620000
503,996.110000,20.620000
504,996.120000,20.630000
505,996.110000,20.630000
506,996.120000,20.630000
507,996.120000,20.630000
508,996.120000,20.640000
509,996.120000,20.660000
510,996.130000,20.660000
511,996.130000,20.660000
512,996.120000,20.670000
513,996.110000,20.680000
514,996.110000,20.670000
515,996.120000,20.680000
516,996.130000,20.690000
517,996.120000,20.680000
518,996.080000,20.690000
519,996.070000,20.690000
520,996.080000,20.690000
521,996.090000,20.710000
522,996.090000,20.710000
523,996.090000,20.700000
524,996.080000,20.700000
525,996.090000,20.720000
526,996.090000,20.730000
527,996.100000,20.720000
528,996.120000,20.730000
529,996.130000,20.720000
530,996.130000,20.730000
531,996.110000,20.730000
532,996.110000,20.750000
533,996.100000,20.730000
534,996.090000,20.740000
535,996.090000,20.750000
536,996.090000,20.740000
537,996.100000,20.740000
538,996.120000,20.760000
539,996.120000,20.760000
540,996.130000,20.750000
541,996.130000,20.760000
542,996.140000,20.760000
543,996.140000,20.760000
544,996.140000,20.770000
545,996.140000,20.770000
546,996.130000,20.780000
547,996.110000,20.770000
548,996.110000,20.770000
549,996.110000,20.770000
550,996.120000,20.770000
551,996.140000,20.790000
552,996.140000,20.790000
553,996.130000,20.790000
554,996.110000,20.810000
555,996.110000,20.780000
556,996.120000,20.780000
557,996.130000,20.810000
558,996.130000,20.810000
559,996.120000,20.800000
560,996.120000,20.800000
561,996.130000,20.820000
562,996.160000,20.810000
563,996.190000,20.820000
564,996.170000,20.820000
565,996.150000,20.830000
566,996.120000,20.820000
567,996.130000,20.830000
568,996.120000,20.820000
569,996.110000,20.830000
570,996.120000,20.830000
571,996.120000,20.840000
572,996.120000,20.840000
573,996.120000,20.830000
574,996.130000,20.840000
575,996.120000,20.840000
576,996.100000,20.840000
577,996.110000,20.860000
578,996.120000,20.860000
579,996.120000,20.860000
580,996.130000,20.860000
581,996.140000,20.870000
582,996.140000,20.860000
583,996.150000,20.860000
584,996.160000,20.860000
585,996.160000,20.850000
586,996.160000,20.860000
587,996.160000,20.850000
588,996.160000,20.860000
589,996.170000,20.860000
590,996.180000,20.870000
591,996.180000,20.870000
592,996.180000,20.880000
593,996.180000,20.860000
594,996.180000,20.870000
595,996.160000,20.860000
596,996.140000,20.860000
597,996.130000,20.870000
598,996.110000,20.860000
599,996.100000,20.880000
600,996.110000,20.870000
601,996.110000,20.870000
602,996.120000,20.870000
603,996.120000,20.880000
604,996.130000,20.890000
605,996.130000,20.870000
606,996.130000,20.880000
607,996.130000,20.890000
608,996.130000,20.880000
609,996.140000,20.900000
610,996.160000,20.880000
611,996.180000,20.890000
612,996.180000,20.870000
613,996.190000,20.890000
614,996.200000,20.880000
615,996.210000,20.900000
616,996.210000,20.890000
617,996.200000,20.900000
618,996.190000,20.890000
619,996.160000,20.900000
620,996.100000,20.910000
621,996.080000,20.910000
622,996.090000,20.910000
623,996.110000,20.900000
624,996.130000,20.910000
625,996.140000,20.900000
626,996.160000,20.910000
627,996.170000,20.910000
628,996.170000,20.900000
629,996.180000,20.920000
630,996.190000,20.900000
631,996.190000,20.920000
632,996.180000,20.920000
633,996.170000,20.910000
634,996.150000,20.910000
635,996.140000,20.940000
636,996.130000,20.930000
637,996.130000,20.910000
638,996.140000,20.940000
639,996.140000,20.940000
640,996.150000,20.940000
641,996.150000,20.920000
642,996.150000,20.940000
643,996.150000,20.920000
644,996.150000,20.920000
645,996.150000,20.920000
646,996.150000,20.930000
647,996.160000,20.930000
648,996.170000,20.940000
649,996.180000,20.920000
650,996.190000,20.940000
651,996.180000,20.930000
652,996.180000,20.930000
653,996.190000,20.930000
654,996.190000,20.930000
655,996.200000,20.920000
656,996.210000,20.950000
657,996.210000,20.920000
658,996.190000,20.940000
659,996.170000,20.950000
660,996.160000,20.930000
661,996.160000,20.930000
662,996.160000,20.950000
663,996.150000,20.940000
664,996.160000,20.950000
665,996.160000,20.930000
666,996.170000,20.940000
667,996.170000,20.960000
668,996.160000,20.960000
669,996.160000,20.960000
670,996.150000,20.960000
671,996.150000,20.970000
672,996.150000,20.970000
673,996.150000,20.950000
674,996.130000,20.950000
675,996.130000,20.950000
676,996.130000,20.960000
677,996.140000,20.960000
678,996.160000,20.980000
679,996.170000,20.990000
680,996.180000,20.970000
681,996.190000,20.990000
682,996.200000,20.980000
683,996.200000,20.980000
684,996.190000,20.980000
685,996.180000,20.980000
686,996.170000,20.990000
687,996.170000,20.980000
688,996.180000,20.980000
689,996.160000,20.980000
690,996.150000,20.980000
691,996.150000,20.980000
692,996.140000,20.980000
693,996.150000,20.990000
694,996.160000,20.990000
695,996.160000,21.000000
696,996.160000,21.000000
697,996.170000,21.000000
698,996.170000,21.000000
699,996.180000,21.000000
700,996.170000,21.010000
701,996.170000,21.010000
702,996.180000,21.000000
703,996.180000,21.020000
704,996.180000,21.020000
705,996.190000,21.020000
706,996.200000,21.010000
707,996.200000,21.030000
708,996.210000,21.000000
709,996.200000,21.000000
710,996.200000,21.030000
711,996.190000,21.010000
712,996.190000,21.030000
713,996.180000,21.020000
714,996.170000,21.030000
715,996.160000,21.040000
716,996.140000,21.020000
717,996.140000,21.020000
718,996.150000,21.030000
719,996.150000,21.020000
720,996.160000,21.050000
721,996.160000,21.040000
722,996.160000,21.050000
723,996.160000,21.060000
724,996.160000,21.040000
725,996.160000,21.060000
726,996.170000,21.050000
727,996.170000,21.060000
728,996.180000,21.050000
729,996.190000,21.060000
730,996.190000,21.060000
731,996.200000,21.060000
732,996.210000,21.070000
733,996.210000,21.070000
734,996.210000,21.060000
735,996.200000,21.070000
736,996.200000,21.080000
737,996.210000,21.080000
738,996.210000,21.090000
739,996.210000,21.090000
740,996.210000,21.080000
741,996.200000,21.070000
742,996.180000,21.090000
743,996.170000,21.080000
744,996.170000,21.090000
745,996.170000,21.080000
746,996.180000,21.080000
747,996.190000,21.090000
748,996.190000,21.080000
749,996.170000,21.090000
750,996.180000,21.090000
751,996.140000,21.090000
752,996.110000,21.090000
753,996.100000,21.100000
754,996.090000,21.100000
755,996.110000,21.110000
756,996.130000,21.100000
757,996.160000,21.120000
758,996.190000,21.090000
759,996.200000,21.110000
760,996.210000,21.130000
761,996.200000,21.120000
762,996.200000,21.120000
763,996.200000,21.110000
764,996.200000,21.120000
765,996.200000,21.120000
766,996.210000,21.120000
767,996.200000,21.110000
768,996.200000,21.110000
769,996.210000,21.130000
770,996.200000,21.110000
771,996.200000,21.120000
772,996.210000,21.130000
773,996.210000,21.120000
774,996.210000,21.130000
775,996.220000,21.150000
776,996.210000,21.120000
777,996.210000,21.120000
778,996.210000,21.130000
779,996.210000,21.140000
780,996.210000,21.130000
781,996.200000,21.130000
782,996.190000,21.130000
783,996.190000,21.150000
784,996.190000,21.140000
785,996.180000,21.150000
786,996.190000,21.160000
787,996.180000,21.140000
788,996.190000,21.160000
789,996.190000,21.130000
790,996.200000,21.140000
791,996.200000,21.140000
792,996.210000,21.150000
793,996.210000,21.130000
794,996.210000,21.140000
795,996.210000,21.130000
796,996.210000,21.150000
797,996.210000,21.140000
798,996.210000,21.160000
799,996.200000,21.140000
800,996.200000,21.160000
801,996.200000,21.160000
802,996.200000,21.150000
803,996.190000,21.150000
804,996.190000,21.150000
805,996.200000,21.160000
806,996.200000,21.160000
807,996.200000,21.160000
808,996.200000,21.160000
809,996.200000,21.160000
810,996.210000,21.160000
811,996.200000,21.160000
812,996.200000,21.170000
813,996.190000,21.160000
814,996.200000,21.160000
815,996.190000,21.170000
816,996.190000,21.170000
817,996.200000,21.160000
818,996.210000,21.170000
819,996.210000,21.170000
820,996.220000,21.170000
821,996.240000,21.180000
822,996.250000,21.180000
823,996.250000,21.170000
824,996.230000,21.160000
825,996.180000,21.170000
826,996.190000,21.170000
827,996.180000,21.160000
828,996.180000,21.170000
829,996.180000,21.180000
830,996.180000,21.170000
831,996.190000,21.180000
832,996.190000,21.170000
833,996.190000,21.170000
834,996.190000,21.180000
835,996.210000,21.180000
836,996.210000,21.180000
837,996.200000,21.180000
838,996.210000,21.180000
839,996.210000,21.190000
840,996.210000,21.170000
841,996.200000,21.170000
842,996.200000,21.200000
843,996.200000,21.190000
844,996.200000,21.190000
845,996.200000,21.190000
846,996.190000,21.180000
847,996.190000,21.200000
848,996.170000,21.190000
849,996.160000,21.200000
850,996.170000,21.200000
851,996.180000,21.200000
852,996.200000,21.190000
853,996.220000,21.190000
854,996.230000,21.200000
855,996.230000,21.210000
856,996.240000,21.200000
857,996.250000,21.220000
858,996.250000,21.210000
859,996.250000,21.210000
860,996.240000,21.220000
861,996.240000,21.210000
862,996.230000,21.220000
863,996.220000,21.220000
864,996.220000,21.230000
865,996.210000,21.210000
866,996.220000,21.230000
867,996.230000,21.220000
868,996.230000,21.220000
869,996.230000,21.230000
870,996.230000,21.230000
871,996.230000,21.230000
872,996.240000,21.230000
873,996.240000,21.230000
874,996.230000,21.240000
875,996.220000,21.240000
876,996.210000,21.250000
877,996.210000,21.250000
878,996.220000,21.250000
879,996.210000,21.250000
880,996.220000,21.270000
881,996.230000,21.250000
882,996.230000,21.260000
883,996.230000,21.260000
884,996.240000,21.260000
885,996.240000,21.270000
886,996.250000,21.280000
887,996.250000,21.290000
888,996.250000,21.280000
889,996.240000,21.290000
890,996.240000,21.270000
891,996.240000,21.290000
892,996.240000,21.280000
893,996.240000,21.280000
894,996.250000,21.280000
895,996.250000,21.290000
896,996.250000,21.280000
897,996.260000,21.290000
898,996.260000,21.290000
899,996.260000,21.300000
900,996.260000,21.290000
901,996.260000,21.290000
902,996.260000,21.300000
903,996.270000,21.290000
904,996.270000,21.290000
905,996.270000,21.300000
906,996.270000,21.290000
907,996.270000,21.310000
908,996.270000,21.320000
909,996.270000,21.310000
910,996.250000,21.300000
911,996.240000,21.310000
912,996.250000,21.300000
913,996.260000,21.320000
914,996.260000,21.310000
915,996.270000,21.300000
916,996.280000,21.310000
917,996.280000,21.310000
918,996.280000,21.310000
919,996.280000,21.300000
920,996.280000,21.310000
921,996.280000,21.320000
922,996.270000,21.300000
923,996.270000,21.300000
924,996.270000,21.310000
925,996.270000,21.330000
926,996.280000,21.310000
927,996.280000,21.320000
928,996.280000,21.310000
929,996.290000,21.330000
930,996.300000,21.330000
931,996.290000,21.310000
932,996.290000,21.310000
933,996.290000,21.320000
934,996.290000,21.310000
935,996.290000,21.320000
936,996.300000,21.310000
937,996.300000,21.320000
938,996.270000,21.300000
939,996.250000,21.310000
940,996.250000,21.300000
941,996.250000,21.310000
942,996.250000,21.310000
943,996.250000,21.320000
944,996.250000,21.310000
945,996.250000,21.310000
946,996.270000,21.310000
947,996.280000,21.310000
948,996.280000,21.310000
949,996.290000,21.320000
950,996.280000,21.310000
951,996.280000,21.310000
952,996.280000,21.310000
953,996.280000,21.290000
954,996.290000,21.320000
955,996.280000,21.310000
956,996.280000,21.300000
957,996.280000,21.300000
958,996.290000,21.300000
959,996.290000,21.310000
960,996.290000,21.300000
961,996.290000,21.310000
962,996.290000,21.310000
963,996.290000,21.300000
964,996.300000,21.310000
965,996.300000,21.300000
966,996.300000,21.310000
967,996.300000,21.310000
968,996.300000,21.310000
969,996.300000,21.310000
970,996.300000,21.320000
971,996.300000,21.320000
972,996.310000,21.310000
973,996.300000,21.320000
974,996.290000,21.300000
975,996.280000,21.310000
976,996.280000,21.300000
977,996.290000,21.310000
978,996.300000,21.330000
979,996.310000,21.320000
980,996.310000,21.320000
981,996.310000,21.320000
982,996.330000,21.330000
983,996.320000,21.310000
984,996.310000,21.330000
985,996.300000,21.330000
986,996.300000,21.330000
987,996.290000,21.320000
988,996.280000,21.320000
989,996.270000,21.330000
990,996.270000,21.310000
991,996.270000,21.320000
992,996.270000,21.330000
993,996.270000,21.330000
994,996.270000,21.320000
995,996.290000,21.340000
996,996.290000,21.330000
997,996.300000,21.320000
998,996.300000,21.320000
999,996.300000,21.330000
1000,996.300000,21.330000
1001,996.300000,21.340000
1002,996.300000,21.330000
1003,996.300000,21.340000
1004,996.290000,21.340000
1005,996.290000,21.340000
1006,996.290000,21.350000
1007,996.290000,21.330000
1008,996.290000,21.350000
1009,996.290000,21.340000
1010,996.300000,21.330000
1011,996.300000,21.340000
1012,996.300000,21.340000
1013,996.300000,21.340000
1014,996.310000,21.340000
1015,996.320000,21.350000
1016,996.320000,21.350000
1017,996.320000,21.340000
1018,996.320000,21.350000
1019,996.310000,21.340000
1020,996.310000,21.330000
1021,996.320000,21.350000
1022,996.320000,21.340000
1023,996.330000,21.350000
1024,996.340000,21.360000
1025,996.350000,21.360000
1026,996.350000,21.340000
1027,996.350000,21.350000
1028,996.350000,21.350000
1029,996.360000,21.350000
1030,996.340000,21.340000
1031,996.320000,21.370000
1032,996.300000,21.350000
1033,996.300000,21.370000
1034,996.310000,21.350000
1035,996.330000,21.360000
1036,996.340000,21.360000
1037,996.340000,21.340000
1038,996.350000,21.350000
1039,996.350000,21.350000
1040,996.340000,21.350000
1041,996.330000,21.350000
1042,996.330000,21.350000
1043,996.330000,21.370000
1044,996.320000,21.380000
1045,996.320000,21.370000
1046,996.320000,21.360000
1047,996.330000,21.370000
1048,996.330000,21.370000
1049,996.330000,21.360000
1050,996.340000,21.390000
1051,996.340000,21.370000
1052,996.340000,21.370000
1053,996.340000,21.370000
1054,996.340000,21.380000
1055,996.340000,21.370000
1056,996.340000,21.390000
1057,996.330000,21.380000
1058,996.340000,21.380000
1059,996.340000,21.380000
1060,996.340000,21.380000
1061,996.350000,21.390000
1062,996.360000,21.400000
1063,996.370000,21.400000
1064,996.360000,21.380000
1065,996.360000,21.390000
1066,996.360000,21.380000
1067,996.360000,21.390000
1068,996.350000,21.390000
1069,996.350000,21.390000
1070,996.340000,21.380000
1071,996.340000,21.390000
1072,996.340000,21.390000
1073,996.350000,21.400000
1074,996.350000,21.400000
1075,996.350000,21.390000
1076,996.360000,21.390000
1077,996.350000,21.410000
1078,996.350000,21.400000
1079,996.340000,21.390000
1080,996.340000,21.390000
1081,996.340000,21.400000
1082,996.340000,21.410000
1083,996.340000,21.390000
1084,996.340000,21.400000
1085,996.340000,21.400000
1086,996.340000,21.390000
1087,996.340000,21.390000
1088,996.340000,21.400000
1089,996.340000,21.410000
1090,996.350000,21.400000
1091,996.350000,21.410000
1092,996.350000,21.400000
1093,996.360000,21.400000
1094,996.360000,21.390000
1095,996.370000,21.410000
1096,996.360000,21.400000
1097,996.360000,21.400000
1098,996.360000,21.390000
1099,996.350000,21.400000
1100,996.350000,21.390000
1101,996.350000,21.400000
1102,996.350000,21.400000
1103,996.360000,21.400000
1104,996.360000,21.390000
1105,996.360000,21.400000
1106,996.360000,21.400000
1107,996.360000,21.410000
1108,996.360000,21.410000
1109,996.350000,21.400000
1110,996.340000,21.390000
1111,996.340000,21.420000
1112,996.340000,21.390000
1113,996.350000,21.400000
1114,996.360000,21.420000
1115,996.360000,21.400000
1116,996.360000,21.400000
1117,996.360000,21.410000
1118,996.360000,21.420000
1119,996.370000,21.390000
1120,996.380000,21.390000
1121,996.390000,21.400000
1122,996.380000,21.400000
1123,996.370000,21.420000
1124,996.370000,21.390000
1125,996.370000,21.400000
1126,996.380000,21.400000
1127,996.390000,21.400000
1128,996.380000,21.390000
1129,996.370000,21.400000
1130,996.390000,21.410000
1131,996.370000,21.410000
1132,996.370000,21.390000
1133,996.380000,21.420000
1134,996.380000,21.410000
1135,996.370000,21.410000
1136,996.360000,21.390000
1137,996.350000,21.400000
1138,996.350000,21.400000
1139,996.360000,21.400000
1140,996.370000,21.410000
1141,996.370000,21.410000
1142,996.360000,21.400000
1143,996.360000,21.410000
1144,996.360000,21.400000
1145,996.360000,21.410000
1146,996.370000,21.410000
1147,996.360000,21.420000
1148,996.350000,21.400000
1149,996.360000,21.410000
1150,996.370000,21.400000
