Point,Pressure(hPa),Temp(C)
106,996.350000,26.210000
107,996.360000,26.210000
108,996.360000,26.200000
109,996.360000,26.200000
110,996.370000,26.210000
111,996.380000,26.200000
112,996.380000,26.210000
113,996.380000,26.210000
114,996.390000,26.200000
115,996.400000,26.210000
116,996.410000,26.210000
117,996.410000,26.200000
118,996.420000,26.200000
119,996.420000,26.210000
120,996.420000,26.190000
121,996.430000,26.190000
122,996.430000,26.210000
123,996.430000,26.190000
124,996.440000,26.190000
125,996.430000,26.190000
126,996.430000,26.200000
127,996.420000,26.200000
128,996.420000,26.200000
129,996.420000,26.200000
130,996.420000,26.200000
131,996.420000,26.200000
132,996.400000,26.190000
133,996.400000,26.200000
134,996.400000,26.200000
135,996.400000,26.190000
136,996.400000,26.200000
137,996.400000,26.190000
138,996.410000,26.190000
139,996.410000,26.200000
140,996.410000,26.190000
141,996.410000,26.180000
142,996.420000,26.180000
143,996.420000,26.190000
144,996.420000,26.190000
145,996.420000,26.190000
146,996.420000,26.200000
147,996.420000,26.200000
148,996.420000,26.200000
149,996.420000,26.200000
150,996.420000,26.200000
151,996.430000,26.200000
152,996.430000,26.200000
153,996.430000,26.190000
154,996.440000,26.190000
155,996.440000,26.180000
156,996.450000,26.190000
157,996.450000,26.180000
158,996.450000,26.180000
159,996.450000,26.190000
160,996.450000,26.190000
161,996.450000,26.190000
162,996.440000,26.190000
163,996.450000,26.190000
164,996.440000,26.180000
165,996.440000,26.180000
166,996.440000,26.180000
167,996.440000,26.180000
168,996.450000,26.180000
169,996.450000,26.190000
170,996.440000,26.180000
171,996.440000,26.190000
172,996.440000,26.190000
173,996.440000,26.180000
174,996.430000,26.190000
175,996.420000,26.180000
176,996.420000,26.190000
177,996.410000,26.200000
178,996.410000,26.190000
179,996.410000,26.190000
180,996.410000,26.190000
181,996.400000,26.190000
182,996.410000,26.180000
183,996.410000,26.180000
184,996.400000,26.170000
185,996.400000,26.170000
186,996.400000,26.180000
187,996.400000,26.180000
188,996.390000,26.170000
189,996.390000,26.180000
190,996.390000,26.170000
191,996.400000,26.170000
192,996.400000,26.170000
193,996.390000,26.170000
194,996.400000,26.180000
195,996.400000,26.180000
196,996.400000,26.170000
197,996.400000,26.170000
198,996.400000,26.160000
199,996.400000,26.170000
200,996.400000,26.170000
201,996.400000,26.170000
202,996.410000,26.170000
203,996.400000,26.170000
204,996.400000,26.170000
205,996.400000,26.180000
206,996.410000,26.170000
207,996.410000,26.170000
208,996.420000,26.170000
209,996.420000,26.170000
210,996.430000,26.160000
211,996.430000,26.170000
212,996.440000,26.170000
213,996.440000,26.170000
214,996.440000,26.170000
215,996.440000,26.170000
216,996.450000,26.170000
217,996.450000,26.170000
218,996.450000,26.180000
219,996.440000,26.170000
220,996.440000,26.170000
221,996.440000,26.170000
222,996.440000,26.170000
223,996.420000,26.170000
224,996.430000,26.170000
225,996.440000,26.180000
226,996.430000,26.170000
227,996.430000,26.170000
228,996.430000,26.180000
229,996.420000,26.170000
230,996.420000,26.180000
231,996.420000,26.180000
232,996.420000,26.180000
233,996.420000,26.180000
234,996.410000,26.190000
235,996.410000,26.170000
236,996.410000,26.170000
237,996.410000,26.180000
238,996.410000,26.180000
239,996.410000,26.180000
240,996.410000,26.180000
241,996.410000,26.170000
242,996.410000,26.170000
243,996.410000,26.180000
244,996.410000,26.180000
245,996.420000,26.190000
246,996.420000,26.180000
247,996.430000,26.180000
248,996.430000,26.180000
249,996.430000,26.170000
250,996.430000,26.180000
251,996.440000,26.180000
252,996.440000,26.190000
253,996.440000,26.170000
254,996.440000,26.170000
255,996.450000,26.180000
256,996.450000,26.190000
257,996.450000,26.190000
258,996.450000,26.190000
259,996.450000,26.190000
260,996.450000,26.190000
261,996.450000,26.190000
262,996.450000,26.190000
263,996.450000,26.190000
264,996.450000,26.180000
265,996.460000,26.190000
266,996.460000,26.200000
267,996.460000,26.200000
268,996.470000,26.200000
269,996.470000,26.200000
270,996.470000,26.200000
271,996.470000,26.190000
272,996.470000,26.200000
273,996.470000,26.210000
274,996.460000,26.200000
275,996.460000,26.200000
276,996.460000,26.200000
277,996.460000,26.200000
278,996.460000,26.200000
279,996.450000,26.200000
280,996.450000,26.200000
281,996.450000,26.210000
282,996.440000,26.210000
283,996.440000,26.210000
284,996.430000,26.220000
285,996.430000,26.210000
286,996.430000,26.210000
287,996.430000,26.210000
288,996.430000,26.210000
289,996.430000,26.220000
290,996.430000,26.200000
291,996.430000,26.200000
292,996.430000,26.210000
293,996.420000,26.220000
294,996.420000,26.230000
295,996.410000,26.210000
296,996.410000,26.200000
297,996.410000,26.210000
298,996.410000,26.210000
299,996.400000,26.200000
300,996.410000,26.210000
301,996.420000,26.220000
302,996.420000,26.210000
303,996.410000,26.200000
304,996.400000,26.210000
305,996.410000,26.200000
306,996.410000,26.200000
307,996.410000,26.200000
308,996.410000,26.200000
309,996.410000,26.200000
310,996.420000,26.210000
311,996.410000,26.210000
312,996.420000,26.210000
313,996.420000,26.210000
314,996.410000,26.210000
315,996.420000,26.200000
316,996.420000,26.190000
317,996.420000,26.200000
318,996.420000,26.200000
319,996.420000,26.200000
320,996.420000,26.200000
321,996.430000,26.190000
322,996.430000,26.190000
323,996.430000,26.190000
324,996.430000,26.200000
325,996.440000,26.190000
326,996.430000,26.180000
327,996.430000,26.170000
328,996.430000,26.170000
329,996.430000,26.170000
330,996.430000,26.170000
331,996.430000,26.180000
332,996.430000,26.180000
333,996.430000,26.170000
334,996.430000,26.170000
335,996.430000,26.170000
336,996.430000,26.170000
337,996.430000,26.170000
338,996.430000,26.170000
339,996.430000,26.170000
340,996.430000,26.170000
341,996.430000,26.160000
342,996.430000,26.170000
343,996.430000,26.170000
344,996.420000,26.170000
345,996.420000,26.170000
346,996.420000,26.170000
347,996.420000,26.180000
348,996.420000,26.170000
349,996.420000,26.180000
350,996.420000,26.180000
351,996.420000,26.180000
352,996.430000,26.180000
353,996.430000,26.180000
354,996.440000,26.200000
355,996.440000,26.180000
356,996.440000,26.200000
357,996.440000,26.200000
358,996.440000,26.190000
359,996.440000,26.200000
360,996.450000,26.190000
361,996.450000,26.190000
362,996.450000,26.200000
363,996.450000,26.190000
364,996.450000,26.200000
365,996.460000,26.200000
366,996.460000,26.200000
367,996.470000,26.210000
368,996.470000,26.200000
369,996.460000,26.190000
370,996.470000,26.190000
371,996.460000,26.190000
372,996.460000,26.190000
373,996.460000,26.180000
374,996.460000,26.180000
375,996.450000,26.190000
376,996.450000,26.190000
377,996.450000,26.180000
378,996.440000,26.180000
379,996.440000,26.180000
380,996.440000,26.170000
381,996.430000,26.180000
382,996.430000,26.180000
383,996.430000,26.180000
384,996.430000,26.170000
385,996.430000,26.170000
386,996.430000,26.170000
387,996.430000,26.170000
388,996.440000,26.170000
389,996.440000,26.170000
390,996.440000,26.170000
391,996.440000,26.170000
392,996.450000,26.170000
393,996.450000,26.170000
394,996.450000,26.160000
395,996.450000,26.160000
396,996.460000,26.160000
397,996.460000,26.160000
398,996.460000,26.160000
399,996.460000,26.160000
400,996.460000,26.160000
401,996.460000,26.150000
402,996.460000,26.150000
403,996.460000,26.160000
404,996.460000,26.160000
405,996.460000,26.170000
406,996.460000,26.170000
407,996.460000,26.170000
408,996.460000,26.160000
409,996.470000,26.170000
410,996.470000,26.170000
411,996.470000,26.180000
412,996.470000,26.170000
413,996.470000,26.170000
414,996.480000,26.180000
415,996.480000,26.180000
416,996.480000,26.180000
417,996.480000,26.180000
418,996.480000,26.180000
419,996.490000,26.180000
420,996.490000,26.170000
421,996.490000,26.180000
422,996.490000,26.190000
423,996.490000,26.180000
424,996.490000,26.190000
425,996.490000,26.190000
426,996.490000,26.180000
427,996.500000,26.190000
428,996.500000,26.190000
429,996.500000,26.190000
430,996.500000,26.180000
431,996.500000,26.180000
432,996.490000,26.190000
433,996.490000,26.190000
434,996.490000,26.180000
435,996.490000,26.190000
436,996.490000,26.190000
437,996.490000,26.190000
438,996.490000,26.190000
439,996.490000,26.190000
440,996.490000,26.180000
441,996.500000,26.200000
442,996.490000,26.180000
443,996.500000,26.200000
444,996.500000,26.190000
445,996.500000,26.200000
446,996.490000,26.200000
447,996.490000,26.200000
448,996.500000,26.200000
449,996.490000,26.200000
450,996.490000,26.210000
451,996.500000,26.220000
452,996.490000,26.200000
453,996.490000,26.200000
454,996.500000,26.210000
455,996.500000,26.210000
456,996.500000,26.210000
457,996.500000,26.200000
458,996.500000,26.200000
459,996.510000,26.210000
460,996.510000,26.210000
461,996.510000,26.200000
462,996.510000,26.210000
463,996.510000,26.200000
464,996.510000,26.190000
465,996.510000,26.200000
466,996.510000,26.190000
467,996.510000,26.200000
468,996.510000,26.190000
469,996.510000,26.190000
470,996.520000,26.200000
471,996.520000,26.200000
472,996.520000,26.200000
473,996.520000,26.210000
474,996.520000,26.210000
475,996.520000,26.210000
476,996.520000,26.210000
477,996.520000,26.200000
478,996.520000,26.200000
479,996.520000,26.200000
480,996.520000,26.200000
481,996.510000,26.200000
482,996.510000,26.190000
483,996.510000,26.200000
484,996.510000,26.200000
485,996.510000,26.190000
486,996.510000,26.190000
487,996.510000,26.190000
488,996.510000,26.190000
489,996.510000,26.180000
490,996.510000,26.190000
491,996.510000,26.190000
492,996.520000,26.190000
493,996.520000,26.190000
494,996.520000,26.180000
495,996.520000,26.180000
496,996.530000,26.180000
497,996.530000,26.180000
498,996.530000,26.180000
499,996.530000,26.170000
500,996.530000,26.180000
501,996.530000,26.170000
502,996.530000,26.160000
503,996.530000,26.160000
504,996.530000,26.170000
505,996.530000,26.170000
506,996.530000,26.170000
507,996.520000,26.170000
508,996.520000,26.170000
509,996.520000,26.160000
510,996.520000,26.160000
511,996.520000,26.170000
512,996.520000,26.170000
513,996.510000,26.170000
514,996.510000,26.170000
515,996.510000,26.180000
516,996.510000,26.180000
517,996.510000,26.180000
518,996.510000,26.170000
519,996.510000,26.170000
520,996.510000,26.180000
521,996.510000,26.170000
522,996.510000,26.180000
523,996.520000,26.180000
524,996.520000,26.170000
525,996.520000,26.180000
526,996.520000,26.190000
527,996.520000,26.180000
528,996.520000,26.180000
529,996.520000,26.170000
530,996.520000,26.170000
531,996.520000,26.170000
532,996.520000,26.170000
533,996.520000,26.170000
534,996.520000,26.170000
535,996.520000,26.170000
536,996.520000,26.160000
537,996.520000,26.170000
538,996.530000,26.170000
539,996.530000,26.170000
540,996.530000,26.170000
541,996.530000,26.170000
542,996.530000,26.160000
543,996.540000,26.170000
544,996.550000,26.160000
545,996.550000,26.160000
546,996.550000,26.150000
547,996.550000,26.150000
548,996.550000,26.150000
549,996.560000,26.150000
550,996.560000,26.150000
551,996.560000,26.140000
552,996.560000,26.140000
553,996.560000,26.150000
554,996.560000,26.150000
555,996.560000,26.150000
556,996.560000,26.150000
557,996.560000,26.140000
558,996.560000,26.130000
559,996.560000,26.140000
560,996.560000,26.140000
561,996.560000,26.130000
562,996.550000,26.140000
563,996.550000,26.130000
564,996.550000,26.140000
565,996.550000,26.140000
566,996.540000,26.130000
567,996.540000,26.130000
568,996.540000,26.130000
569,996.540000,26.140000
570,996.530000,26.130000
571,996.530000,26.140000
572,996.530000,26.140000
573,996.540000,26.130000
574,996.530000,26.130000
575,996.540000,26.130000
576,996.540000,26.130000
577,996.550000,26.130000
578,996.550000,26.130000
579,996.550000,26.120000
580,996.560000,26.120000
581,996.570000,26.130000
582,996.570000,26.120000
583,996.580000,26.130000
584,996.590000,26.140000
585,996.600000,26.130000
586,996.600000,26.130000
587,996.610000,26.140000
588,996.600000,26.130000
589,996.600000,26.130000
590,996.600000,26.130000
591,996.590000,26.150000
592,996.580000,26.140000
593,996.580000,26.140000
594,996.560000,26.140000
595,996.560000,26.150000
596,996.550000,26.140000
597,996.550000,26.140000
598,996.550000,26.130000
599,996.550000,26.150000
600,996.550000,26.140000
601,996.550000,26.130000
602,996.550000,26.130000
603,996.540000,26.130000
604,996.540000,26.120000
605,996.540000,26.130000
606,996.540000,26.130000
607,996.540000,26.130000
608,996.540000,26.130000
609,996.540000,26.130000
610,996.540000,26.140000
611,996.550000,26.140000
612,996.550000,26.130000
613,996.550000,26.120000
614,996.560000,26.120000
615,996.560000,26.120000
616,996.560000,26.120000
617,996.570000,26.120000
618,996.570000,26.120000
619,996.580000,26.120000
620,996.590000,26.120000
621,996.590000,26.120000
622,996.600000,26.140000
623,996.600000,26.120000
624,996.600000,26.120000
625,996.610000,26.120000
626,996.610000,26.120000
627,996.620000,26.120000
628,996.620000,26.120000
629,996.620000,26.110000
630,996.630000,26.100000
631,996.630000,26.110000
632,996.630000,26.100000
633,996.630000,26.110000
634,996.630000,26.110000
635,996.620000,26.110000
636,996.620000,26.110000
637,996.620000,26.100000
638,996.630000,26.100000
639,996.630000,26.100000
640,996.640000,26.100000
641,996.640000,26.100000
642,996.640000,26.090000
643,996.650000,26.100000
644,996.650000,26.100000
645,996.660000,26.100000
646,996.650000,26.100000
647,996.650000,26.100000
648,996.650000,26.090000
649,996.640000,26.090000
650,996.640000,26.090000
651,996.630000,26.090000
652,996.620000,26.090000
653,996.610000,26.090000
654,996.600000,26.100000
655,996.600000,26.100000
656,996.600000,26.100000
657,996.600000,26.080000
658,996.600000,26.100000
659,996.600000,26.100000
660,996.590000,26.100000
661,996.590000,26.090000
662,996.580000,26.100000
663,996.580000,26.100000
664,996.580000,26.090000
665,996.590000,26.100000
666,996.590000,26.090000
667,996.600000,26.100000
668,996.600000,26.100000
669,996.600000,26.090000
670,996.600000,26.090000
671,996.600000,26.100000
672,996.600000,26.100000
673,996.610000,26.100000
674,996.610000,26.090000
675,996.610000,26.100000
676,996.620000,26.110000
677,996.620000,26.100000
678,996.620000,26.110000
679,996.630000,26.110000
680,996.630000,26.120000
681,996.630000,26.120000
682,996.620000,26.110000
683,996.630000,26.120000
684,996.620000,26.120000
685,996.610000,26.110000
686,996.610000,26.120000
687,996.610000,26.120000
688,996.600000,26.120000
689,996.600000,26.120000
690,996.600000,26.120000
691,996.610000,26.120000
692,996.610000,26.120000
693,996.620000,26.120000
694,996.620000,26.110000
695,996.620000,26.120000
696,996.620000,26.110000
697,996.620000,26.110000
698,996.630000,26.120000
699,996.630000,26.130000
700,996.630000,26.120000
701,996.630000,26.120000
702,996.630000,26.120000
703,996.630000,26.110000
704,996.630000,26.110000
705,996.640000,26.120000
706,996.640000,26.120000
707,996.640000,26.120000
708,996.640000,26.110000
709,996.640000,26.120000
710,996.640000,26.120000
711,996.640000,26.120000
712,996.630000,26.120000
713,996.630000,26.120000
714,996.630000,26.130000
715,996.620000,26.130000
716,996.620000,26.130000
717,996.620000,26.120000
718,996.620000,26.130000
719,996.620000,26.130000
720,996.620000,26.130000
721,996.620000,26.130000
722,996.610000,26.130000
723,996.620000,26.130000
724,996.620000,26.140000
725,996.620000,26.150000
726,996.620000,26.150000
727,996.630000,26.150000
728,996.630000,26.150000
729,996.630000,26.150000
730,996.630000,26.140000
731,996.630000,26.140000
732,996.630000,26.150000
733,996.640000,26.140000
734,996.640000,26.140000
735,996.640000,26.140000
736,996.640000,26.140000
737,996.630000,26.140000
738,996.630000,26.140000
739,996.630000,26.140000
740,996.630000,26.140000
741,996.630000,26.140000
742,996.630000,26.140000
743,996.630000,26.130000
744,996.630000,26.140000
745,996.640000,26.130000
746,996.640000,26.130000
747,996.640000,26.130000
748,996.640000,26.130000
749,996.650000,26.130000
750,996.650000,26.140000
751,996.650000,26.130000
752,996.650000,26.130000
753,996.660000,26.130000
754,996.660000,26.140000
755,996.650000,26.130000
756,996.650000,26.130000
757,996.640000,26.130000
758,996.640000,26.130000
759,996.630000,26.130000
760,996.630000,26.130000
761,996.630000,26.130000
762,996.630000,26.130000
763,996.630000,26.120000
764,996.630000,26.120000
765,996.640000,26.120000
766,996.640000,26.130000
767,996.640000,26.120000
768,996.650000,26.130000
769,996.650000,26.130000
770,996.660000,26.140000
771,996.660000,26.130000
772,996.660000,26.130000
773,996.660000,26.120000
774,996.670000,26.120000
775,996.670000,26.120000
776,996.680000,26.130000
777,996.690000,26.120000
778,996.690000,26.130000
779,996.700000,26.140000
780,996.700000,26.130000
781,996.710000,26.120000
782,996.710000,26.130000
783,996.710000,26.130000
784,996.710000,26.140000
785,996.710000,26.140000
786,996.710000,26.130000
787,996.700000,26.140000
788,996.710000,26.130000
789,996.700000,26.130000
790,996.700000,26.120000
791,996.700000,26.120000
792,996.690000,26.120000
793,996.690000,26.110000
794,996.690000,26.110000
795,996.690000,26.110000
796,996.680000,26.110000
797,996.680000,26.100000
798,996.690000,26.100000
799,996.680000,26.100000
800,996.680000,26.100000
801,996.670000,26.100000
802,996.660000,26.100000
803,996.660000,26.100000
804,996.660000,26.090000
805,996.660000,26.090000
806,996.650000,26.100000
807,996.660000,26.100000
808,996.660000,26.100000
809,996.660000,26.090000
810,996.660000,26.100000
811,996.670000,26.100000
812,996.670000,26.100000
813,996.660000,26.100000
814,996.670000,26.100000
815,996.660000,26.110000
816,996.660000,26.090000
817,996.660000,26.100000
818,996.660000,26.100000
819,996.660000,26.100000
820,996.660000,26.100000
821,996.660000,26.110000
822,996.660000,26.110000
823,996.660000,26.120000
824,996.660000,26.110000
825,996.660000,26.100000
826,996.660000,26.100000
827,996.660000,26.100000
828,996.660000,26.100000
829,996.660000,26.100000
830,996.660000,26.100000
831,996.660000,26.100000
832,996.650000,26.100000
833,996.650000,26.100000
834,996.650000,26.100000
835,996.650000,26.100000
836,996.650000,26.110000
837,996.650000,26.110000
838,996.650000,26.110000
839,996.650000,26.110000
840,996.660000,26.110000
841,996.660000,26.110000
842,996.660000,26.120000
843,996.660000,26.120000
844,996.660000,26.120000
845,996.660000,26.110000
846,996.660000,26.110000
847,996.670000,26.110000
848,996.670000,26.110000
849,996.680000,26.110000
850,996.680000,26.110000
851,996.680000,26.120000
852,996.680000,26.110000
853,996.690000,26.110000
854,996.680000,26.110000
855,996.680000,26.110000
856,996.690000,26.110000
857,996.690000,26.100000
858,996.690000,26.100000
859,996.690000,26.100000
860,996.690000,26.100000
861,996.690000,26.110000
862,996.690000,26.110000
863,996.690000,26.120000
864,996.690000,26.110000
865,996.680000,26.100000
866,996.690000,26.100000
867,996.690000,26.100000
868,996.680000,26.100000
869,996.690000,26.100000
870,996.680000,26.100000
871,996.680000,26.100000
872,996.680000,26.090000
873,996.680000,26.090000
874,996.680000,26.090000
875,996.690000,26.100000
876,996.680000,26.090000
877,996.690000,26.090000
878,996.690000,26.080000
879,996.690000,26.080000
880,996.690000,26.100000
881,996.700000,26.100000
882,996.690000,26.100000
883,996.690000,26.100000
884,996.690000,26.100000
885,996.700000,26.090000
886,996.700000,26.090000
887,996.700000,26.080000
888,996.700000,26.080000
889,996.700000,26.080000
890,996.700000,26.080000
891,996.700000,26.090000
892,996.700000,26.090000
893,996.700000,26.090000
894,996.700000,26.080000
895,996.710000,26.080000
896,996.710000,26.070000
897,996.720000,26.090000
898,996.710000,26.090000
899,996.710000,26.080000
900,996.710000,26.090000
901,996.710000,26.090000
902,996.720000,26.090000
903,996.720000,26.090000
904,996.720000,26.090000
905,996.720000,26.080000
906,996.710000,26.080000
907,996.710000,26.080000
908,996.710000,26.090000
909,996.710000,26.090000
910,996.710000,26.080000
911,996.700000,26.090000
912,996.690000,26.080000
913,996.690000,26.080000
914,996.690000,26.070000
915,996.690000,26.090000
916,996.700000,26.100000
917,996.710000,26.100000
918,996.720000,26.100000
919,996.720000,26.100000
920,996.720000,26.100000
921,996.720000,26.100000
922,996.720000,26.090000
923,996.730000,26.090000
924,996.720000,26.090000
925,996.720000,26.090000
926,996.720000,26.090000
927,996.720000,26.090000
928,996.720000,26.090000
929,996.710000,26.100000
930,996.710000,26.100000
931,996.700000,26.100000
932,996.690000,26.100000
933,996.690000,26.090000
934,996.690000,26.090000
935,996.690000,26.090000
936,996.690000,26.090000
937,996.690000,26.080000
938,996.690000,26.090000
939,996.700000,26.090000
940,996.700000,26.090000
941,996.700000,26.080000
942,996.710000,26.080000
943,996.720000,26.080000
944,996.720000,26.090000
945,996.720000,26.090000
946,996.720000,26.100000
947,996.720000,26.090000
948,996.720000,26.090000
949,996.720000,26.090000
950,996.720000,26.090000
951,996.710000,26.090000
952,996.710000,26.090000
953,996.710000,26.090000
954,996.700000,26.090000
955,996.700000,26.090000
956,996.700000,26.090000
957,996.710000,26.100000
958,996.710000,26.090000
959,996.710000,26.090000
960,996.720000,26.100000
961,996.720000,26.090000
962,996.730000,26.090000
963,996.730000,26.090000
964,996.730000,26.100000
965,996.730000,26.110000
966,996.730000,26.090000
967,996.740000,26.100000
968,996.730000,26.110000
969,996.730000,26.100000
970,996.730000,26.100000
971,996.740000,26.090000
972,996.740000,26.100000
973,996.740000,26.090000
974,996.740000,26.100000
975,996.750000,26.110000
976,996.750000,26.100000
977,996.750000,26.100000
978,996.750000,26.090000
979,996.750000,26.090000
980,996.740000,26.090000
981,996.740000,26.080000
982,996.740000,26.090000
983,996.730000,26.080000
984,996.730000,26.080000
985,996.730000,26.080000
986,996.730000,26.080000
987,996.730000,26.070000
988,996.730000,26.080000
989,996.730000,26.090000
990,996.730000,26.070000
991,996.730000,26.070000
992,996.730000,26.070000
993,996.730000,26.080000
994,996.730000,26.080000
995,996.730000,26.080000
996,996.730000,26.080000
997,996.730000,26.070000
998,996.730000,26.070000
999,996.730000,26.070000
1000,996.730000,26.070000
1001,996.730000,26.080000
1002,996.730000,26.080000
1003,996.730000,26.080000
1004,996.740000,26.090000
1005,996.740000,26.090000
1006,996.740000,26.090000
1007,996.750000,26.090000
1008,996.750000,26.090000
1009,996.750000,26.090000
1010,996.750000,26.090000
1011,996.750000,26.090000
1012,996.750000,26.080000
1013,996.760000,26.090000
1014,996.760000,26.090000
1015,996.760000,26.090000
1016,996.760000,26.100000
1017,996.770000,26.100000
1018,996.770000,26.090000
1019,996.770000,26.110000
1020,996.770000,26.100000
1021,996.770000,26.100000
1022,996.780000,26.110000
1023,996.780000,26.110000
1024,996.780000,26.120000
1025,996.780000,26.120000
1026,996.780000,26.120000
1027,996.780000,26.120000
1028,996.780000,26.130000
1029,996.780000,26.130000
1030,996.780000,26.130000
1031,996.780000,26.120000
1032,996.780000,26.130000
1033,996.780000,26.130000
1034,996.780000,26.130000
1035,996.770000,26.130000
1036,996.770000,26.130000
1037,996.770000,26.120000
1038,996.770000,26.120000
1039,996.780000,26.130000
1040,996.780000,26.120000
1041,996.780000,26.110000
1042,996.780000,26.120000
1043,996.780000,26.120000
1044,996.780000,26.130000
1045,996.780000,26.120000
1046,996.770000,26.130000
1047,996.770000,26.120000
1048,996.770000,26.120000
1049,996.770000,26.120000
1050,996.770000,26.120000
1051,996.770000,26.110000
1052,996.780000,26.110000
1053,996.780000,26.110000
1054,996.780000,26.110000
1055,996.780000,26.120000
1056,996.780000,26.120000
1057,996.780000,26.120000
1058,996.770000,26.120000
1059,996.770000,26.120000
1060,996.770000,26.120000
1061,996.770000,26.120000
1062,996.760000,26.110000
1063,996.760000,26.120000
1064,996.770000,26.120000
1065,996.760000,26.110000
1066,996.760000,26.120000
1067,996.760000,26.110000
1068,996.760000,26.110000
1069,996.770000,26.110000
1070,996.760000,26.110000
1071,996.760000,26.110000
1072,996.760000,26.110000
1073,996.760000,26.110000
1074,996.760000,26.110000
1075,996.770000,26.100000
1076,996.770000,26.100000
1077,996.780000,26.100000
1078,996.780000,26.100000
1079,996.790000,26.100000
1080,996.800000,26.090000
1081,996.800000,26.090000
1082,996.800000,26.090000
1083,996.800000,26.090000
1084,996.800000,26.090000
1085,996.800000,26.080000
1086,996.800000,26.090000
1087,996.800000,26.090000
1088,996.790000,26.070000
1089,996.790000,26.080000
1090,996.790000,26.080000
1091,996.790000,26.070000
1092,996.790000,26.070000
1093,996.790000,26.080000
1094,996.800000,26.080000
1095,996.800000,26.080000
1096,996.800000,26.070000
1097,996.810000,26.070000
1098,996.810000,26.080000
1099,996.800000,26.070000
1100,996.800000,26.070000
1101,996.800000,26.070000
1102,996.810000,26.070000
1103,996.810000,26.070000
1104,996.810000,26.070000
1105,996.810000,26.060000
1106,996.820000,26.070000
1107,996.830000,26.070000
1108,996.830000,26.060000
1109,996.830000,26.070000
1110,996.820000,26.070000
1111,996.820000,26.070000
1112,996.820000,26.060000
1113,996.820000,26.060000
1114,996.810000,26.070000
1115,996.810000,26.070000
1116,996.810000,26.060000
1117,996.810000,26.070000
1118,996.810000,26.070000
1119,996.810000,26.070000
1120,996.810000,26.070000
1121,996.810000,26.060000
1122,996.810000,26.060000
1123,996.820000,26.070000
1124,996.810000,26.070000
1125,996.810000,26.070000
1126,996.810000,26.060000
1127,996.800000,26.070000
1128,996.810000,26.070000
1129,996.820000,26.070000
1130,996.820000,26.060000
1131,996.830000,26.070000
1132,996.820000,26.060000
1133,996.820000,26.060000
1134,996.810000,26.060000
1135,996.810000,26.060000
1136,996.800000,26.060000
1137,996.800000,26.070000
1138,996.800000,26.080000
1139,996.810000,26.070000
1140,996.810000,26.070000
1141,996.780000,26.070000
1142,996.800000,26.060000
1143,996.820000,26.060000
1144,996.810000,26.080000
1145,996.820000,26.070000
1146,996.830000,26.070000
1147,996.830000,26.080000
1148,996.830000,26.080000
1149,996.830000,26.070000
1150,996.830000,26.070000
