Point,Pressure(hPa),Temp(C)
193,990.350000,24.270000
194,990.350000,24.270000
195,990.350000,24.270000
196,990.340000,24.280000
197,990.340000,24.280000
198,990.350000,24.300000
199,990.340000,24.290000
200,990.340000,24.300000
201,990.340000,24.300000
202,990.340000,24.310000
203,990.340000,24.290000
204,990.340000,24.290000
205,990.340000,24.310000
206,990.330000,24.310000
207,990.340000,24.320000
208,990.330000,24.310000
209,990.330000,24.310000
210,990.330000,24.310000
211,990.330000,24.320000
212,990.330000,24.320000
213,990.330000,24.330000
214,990.330000,24.340000
215,990.330000,24.320000
216,990.330000,24.330000
217,990.330000,24.340000
218,990.320000,24.320000
219,990.330000,24.350000
220,990.330000,24.340000
221,990.330000,24.350000
222,990.330000,24.340000
223,990.360000,24.340000
224,990.330000,24.340000
225,990.330000,24.340000
226,990.440000,24.340000
227,990.320000,24.350000
228,990.310000,24.340000
229,990.310000,24.350000
230,990.320000,24.360000
231,990.310000,24.370000
232,990.310000,24.350000
233,990.310000,24.370000
234,990.310000,24.370000
235,990.310000,24.370000
236,990.310000,24.370000
237,990.310000,24.390000
238,990.310000,24.380000
239,990.310000,24.380000
240,990.310000,24.380000
241,990.310000,24.380000
242,990.310000,24.390000
243,990.310000,24.380000
244,990.310000,24.380000
245,990.300000,24.370000
246,990.300000,24.380000
247,990.300000,24.370000
248,990.300000,24.370000
249,990.300000,24.370000
250,990.300000,24.380000
251,990.290000,24.380000
252,990.310000,24.400000
253,990.400000,24.380000
254,990.300000,24.390000
255,990.300000,24.400000
256,990.300000,24.380000
257,990.300000,24.370000
258,990.300000,24.380000
259,990.300000,24.380000
260,990.300000,24.390000
261,990.300000,24.380000
262,990.300000,24.380000
263,990.300000,24.400000
264,990.290000,24.390000
265,990.300000,24.410000
266,990.290000,24.390000
267,990.290000,24.390000
268,990.290000,24.390000
269,990.290000,24.380000
270,990.290000,24.390000
271,990.290000,24.400000
272,990.290000,24.410000
273,990.290000,24.400000
274,990.290000,24.400000
275,990.290000,24.400000
276,990.290000,24.400000
277,990.290000,24.410000
278,990.290000,24.420000
279,990.290000,24.410000
280,990.290000,24.400000
281,990.290000,24.410000
282,990.290000,24.410000
283,990.290000,24.410000
284,990.290000,24.420000
285,990.290000,24.420000
286,990.290000,24.430000
287,990.280000,24.430000
288,990.290000,24.440000
289,990.290000,24.440000
290,990.290000,24.440000
291,990.290000,24.450000
292,990.280000,24.440000
293,990.290000,24.440000
294,990.280000,24.430000
295,990.280000,24.440000
296,990.280000,24.450000
297,990.290000,24.460000
298,990.280000,24.470000
299,990.280000,24.470000
300,990.280000,24.460000
301,990.280000,24.460000
302,990.280000,24.480000
303,990.280000,24.470000
304,990.280000,24.480000
305,990.280000,24.470000
306,990.280000,24.480000
307,990.280000,24.480000
308,990.280000,24.490000
309,990.280000,24.490000
310,990.280000,24.490000
311,990.280000,24.500000
312,990.280000,24.500000
313,990.280000,24.500000
314,990.280000,24.500000
315,990.280000,24.500000
316,990.280000,24.500000
317,990.280000,24.500000
318,990.280000,24.510000
319,990.280000,24.520000
320,990.280000,24.520000
321,990.280000,24.520000
322,990.280000,24.530000
323,990.280000,24.540000
324,990.280000,24.520000
325,990.280000,24.530000
326,990.280000,24.550000
327,990.280000,24.540000
328,990.270000,24.540000
329,990.280000,24.550000
330,990.270000,24.530000
331,990.270000,24.540000
332,990.270000,24.550000
333,990.270000,24.540000
334,990.270000,24.540000
335,990.260000,24.540000
336,990.270000,24.560000
337,990.260000,24.550000
338,990.260000,24.560000
339,990.260000,24.570000
340,990.260000,24.580000
341,990.260000,24.570000
342,990.260000,24.570000
343,990.260000,24.560000
344,990.260000,24.560000
345,990.260000,24.560000
346,990.250000,24.560000
347,990.250000,24.560000
348,990.260000,24.580000
349,990.260000,24.580000
350,990.250000,24.560000
351,990.250000,24.580000
352,990.250000,24.570000
353,990.250000,24.570000
354,990.250000,24.560000
355,990.250000,24.570000
356,990.250000,24.570000
357,990.250000,24.590000
358,990.250000,24.580000
359,990.250000,24.560000
360,990.250000,24.570000
361,990.250000,24.570000
362,990.250000,24.580000
363,990.250000,24.570000
364,990.250000,24.580000
365,990.250000,24.580000
366,990.250000,24.580000
367,990.230000,24.590000
368,990.240000,24.570000
369,990.260000,24.580000
370,990.290000,24.590000
371,990.250000,24.580000
372,990.240000,24.570000
373,990.240000,24.580000
374,990.240000,24.580000
375,990.240000,24.590000
376,990.240000,24.590000
377,990.240000,24.590000
378,990.250000,24.590000
379,990.240000,24.580000
380,990.240000,24.590000
381,990.240000,24.590000
382,990.250000,24.600000
383,990.240000,24.590000
384,990.240000,24.600000
385,990.240000,24.600000
386,990.240000,24.590000
387,990.240000,24.600000
388,990.240000,24.600000
389,990.250000,24.610000
390,990.250000,24.620000
391,990.250000,24.610000
392,990.260000,24.620000
393,990.250000,24.620000
394,990.220000,24.630000
395,990.250000,24.620000
396,990.250000,24.610000
397,990.250000,24.630000
398,990.250000,24.630000
399,990.250000,24.630000
400,990.250000,24.620000
401,990.240000,24.630000
402,990.240000,24.640000
403,990.240000,24.630000
404,990.190000,24.630000
405,990.240000,24.630000
406,990.240000,24.640000
407,990.260000,24.640000
408,990.240000,24.640000
409,990.240000,24.630000
410,990.240000,24.650000
411,990.240000,24.650000
412,990.240000,24.660000
413,990.240000,24.660000
414,990.240000,24.650000
415,990.230000,24.640000
416,990.240000,24.650000
417,990.230000,24.660000
418,990.240000,24.670000
419,990.230000,24.660000
420,990.240000,24.670000
421,990.230000,24.680000
422,990.230000,24.680000
423,990.230000,24.670000
424,990.230000,24.680000
425,990.230000,24.680000
426,990.230000,24.680000
427,990.230000,24.680000
428,990.230000,24.690000
429,990.230000,24.680000
430,990.230000,24.700000
431,990.230000,24.690000
432,990.230000,24.680000
433,990.230000,24.680000
434,990.230000,24.700000
435,990.230000,24.690000
436,990.230000,24.700000
437,990.230000,24.710000
438,990.230000,24.700000
439,990.230000,24.700000
440,990.230000,24.720000
441,990.230000,24.710000
442,990.230000,24.700000
443,990.230000,24.700000
444,990.230000,24.700000
445,990.230000,24.700000
446,990.230000,24.720000
447,990.230000,24.710000
448,990.230000,24.720000
449,990.230000,24.720000
450,990.230000,24.730000
451,990.230000,24.740000
452,990.230000,24.730000
453,990.240000,24.740000
454,990.230000,24.730000
455,990.230000,24.720000
456,990.230000,24.730000
457,990.230000,24.720000
458,990.230000,24.740000
459,990.230000,24.730000
460,990.230000,24.740000
461,990.230000,24.740000
462,990.230000,24.730000
463,990.230000,24.740000
464,990.230000,24.740000
465,990.230000,24.740000
466,990.230000,24.730000
467,990.230000,24.740000
468,990.230000,24.750000
469,990.230000,24.760000
470,990.230000,24.740000
471,990.230000,24.740000
472,990.230000,24.750000
473,990.230000,24.750000
474,990.230000,24.750000
475,990.230000,24.750000
476,990.230000,24.750000
477,990.230000,24.760000
478,990.230000,24.750000
479,990.230000,24.750000
480,990.230000,24.750000
481,990.230000,24.740000
482,990.230000,24.740000
483,990.230000,24.760000
484,990.230000,24.760000
485,990.230000,24.740000
486,990.230000,24.750000
487,990.230000,24.750000
488,990.230000,24.740000
489,990.230000,24.750000
490,990.230000,24.750000
491,990.230000,24.740000
492,990.230000,24.740000
493,990.230000,24.740000
494,990.230000,24.750000
495,990.230000,24.750000
496,990.230000,24.760000
497,990.230000,24.750000
498,990.230000,24.730000
499,990.230000,24.730000
500,990.230000,24.730000
501,990.230000,24.730000
502,990.230000,24.730000
503,990.230000,24.740000
504,990.230000,24.720000
505,990.230000,24.720000
506,990.230000,24.710000
507,990.240000,24.710000
508,990.230000,24.700000
509,990.240000,24.710000
510,990.230000,24.710000
511,990.240000,24.710000
512,990.240000,24.710000
513,990.240000,24.700000
514,990.240000,24.710000
515,990.240000,24.710000
516,990.210000,24.700000
517,990.240000,24.680000
518,990.250000,24.690000
519,990.330000,24.690000
520,990.240000,24.690000
521,990.240000,24.690000
522,990.240000,24.710000
523,990.240000,24.690000
524,990.240000,24.700000
525,990.250000,24.710000
526,990.240000,24.700000
527,990.240000,24.720000
528,990.240000,24.710000
529,990.230000,24.710000
530,990.240000,24.710000
531,990.260000,24.720000
532,990.260000,24.720000
533,990.270000,24.720000
534,990.250000,24.740000
535,990.250000,24.740000
536,990.250000,24.730000
537,990.250000,24.720000
538,990.250000,24.720000
539,990.250000,24.720000
540,990.250000,24.720000
541,990.260000,24.730000
542,990.260000,24.710000
543,990.260000,24.720000
544,990.260000,24.710000
545,990.260000,24.720000
546,990.260000,24.720000
547,990.260000,24.730000
548,990.260000,24.710000
549,990.230000,24.710000
550,990.260000,24.710000
551,990.270000,24.720000
552,990.270000,24.720000
553,990.280000,24.730000
554,990.300000,24.730000
555,990.270000,24.740000
556,990.270000,24.730000
557,990.270000,24.750000
558,990.270000,24.730000
559,990.270000,24.740000
560,990.270000,24.740000
561,990.270000,24.740000
562,990.270000,24.750000
563,990.280000,24.760000
564,990.280000,24.770000
565,990.280000,24.750000
566,990.280000,24.750000
567,990.280000,24.770000
568,990.280000,24.750000
569,990.280000,24.750000
570,990.280000,24.760000
571,990.280000,24.770000
572,990.290000,24.780000
573,990.280000,24.780000
574,990.280000,24.770000
575,990.290000,24.770000
576,990.290000,24.780000
577,990.290000,24.790000
578,990.290000,24.780000
579,990.290000,24.790000
580,990.290000,24.780000
581,990.290000,24.780000
582,990.290000,24.790000
583,990.290000,24.790000
584,990.290000,24.790000
585,990.290000,24.800000
586,990.290000,24.790000
587,990.290000,24.810000
588,990.290000,24.800000
589,990.290000,24.810000
590,990.300000,24.800000
591,990.300000,24.810000
592,990.300000,24.800000
593,990.300000,24.800000
594,990.300000,24.810000
595,990.300000,24.810000
596,990.300000,24.820000
597,990.300000,24.800000
598,990.300000,24.810000
599,990.300000,24.800000
600,990.300000,24.810000
601,990.300000,24.820000
602,990.310000,24.830000
603,990.300000,24.810000
604,990.300000,24.820000
605,990.300000,24.830000
606,990.310000,24.830000
607,990.300000,24.820000
608,990.310000,24.820000
609,990.310000,24.820000
610,990.310000,24.820000
611,990.310000,24.840000
612,990.310000,24.830000
613,990.310000,24.840000
614,990.310000,24.820000
615,990.310000,24.840000
616,990.310000,24.840000
617,990.310000,24.840000
618,990.310000,24.850000
619,990.310000,24.850000
620,990.310000,24.850000
621,990.310000,24.850000
622,990.310000,24.840000
623,990.310000,24.860000
624,990.320000,24.860000
625,990.310000,24.840000
626,990.320000,24.870000
627,990.320000,24.860000
628,990.310000,24.850000
629,990.320000,24.860000
630,990.320000,24.860000
631,990.320000,24.860000
632,990.320000,24.860000
633,990.320000,24.880000
634,990.320000,24.880000
635,990.320000,24.870000
636,990.320000,24.860000
637,990.320000,24.880000
638,990.320000,24.890000
639,990.320000,24.870000
640,990.320000,24.890000
641,990.320000,24.870000
642,990.330000,24.880000
643,990.330000,24.870000
644,990.320000,24.870000
645,990.330000,24.870000
646,990.330000,24.880000
647,990.330000,24.870000
648,990.330000,24.890000
649,990.330000,24.880000
650,990.330000,24.870000
651,990.330000,24.900000
652,990.330000,24.890000
653,990.330000,24.870000
654,990.330000,24.870000
655,990.330000,24.890000
656,990.340000,24.890000
657,990.330000,24.870000
658,990.340000,24.880000
659,990.340000,24.870000
660,990.340000,24.870000
661,990.340000,24.870000
662,990.340000,24.870000
663,990.340000,24.870000
664,990.340000,24.880000
665,990.340000,24.890000
666,990.340000,24.870000
667,990.340000,24.870000
668,990.340000,24.860000
669,990.350000,24.870000
670,990.340000,24.870000
671,990.340000,24.860000
672,990.350000,24.860000
673,990.350000,24.850000
674,990.350000,24.870000
675,990.350000,24.870000
676,990.350000,24.860000
677,990.350000,24.850000
678,990.350000,24.850000
679,990.350000,24.850000
680,990.350000,24.850000
681,990.350000,24.860000
682,990.350000,24.850000
683,990.350000,24.860000
684,990.350000,24.850000
685,990.350000,24.850000
686,990.350000,24.870000
687,990.350000,24.870000
688,990.350000,24.860000
689,990.350000,24.850000
690,990.350000,24.860000
691,990.350000,24.850000
692,990.350000,24.860000
693,990.350000,24.850000
694,990.350000,24.870000
695,990.350000,24.860000
696,990.350000,24.850000
697,990.350000,24.860000
698,990.350000,24.870000
699,990.350000,24.860000
700,990.350000,24.880000
701,990.350000,24.870000
702,990.350000,24.860000
703,990.350000,24.860000
704,990.350000,24.870000
705,990.350000,24.860000
706,990.350000,24.890000
707,990.350000,24.880000
708,990.350000,24.870000
709,990.350000,24.870000
710,990.340000,24.860000
711,990.350000,24.880000
712,990.350000,24.880000
713,990.340000,24.870000
714,990.350000,24.880000
715,990.350000,24.890000
716,990.340000,24.870000
717,990.350000,24.890000
718,990.340000,24.870000
719,990.340000,24.860000
720,990.340000,24.880000
721,990.350000,24.870000
722,990.350000,24.890000
723,990.350000,24.880000
724,990.350000,24.890000
725,990.350000,24.880000
726,990.350000,24.880000
727,990.350000,24.900000
728,990.350000,24.900000
729,990.350000,24.910000
730,990.350000,24.900000
731,990.350000,24.900000
732,990.340000,24.880000
733,990.350000,24.890000
734,990.350000,24.890000
735,990.350000,24.900000
736,990.350000,24.910000
737,990.350000,24.890000
738,990.350000,24.910000
739,990.350000,24.910000
740,990.350000,24.910000
741,990.340000,24.900000
742,990.350000,24.900000
743,990.350000,24.900000
744,990.340000,24.910000
745,990.340000,24.900000
746,990.350000,24.920000
747,990.340000,24.910000
748,990.340000,24.930000
749,990.340000,24.920000
750,990.340000,24.920000
751,990.340000,24.920000
752,990.340000,24.910000
753,990.340000,24.920000
754,990.340000,24.910000
755,990.340000,24.910000
756,990.340000,24.930000
757,990.340000,24.920000
758,990.340000,24.910000
759,990.340000,24.910000
760,990.340000,24.910000
761,990.340000,24.930000
762,990.340000,24.930000
763,990.340000,24.920000
764,990.340000,24.910000
765,990.340000,24.920000
766,990.340000,24.940000
767,990.330000,24.930000
768,990.340000,24.950000
769,990.330000,24.930000
770,990.330000,24.950000
771,990.330000,24.940000
772,990.330000,24.930000
773,990.330000,24.940000
774,990.330000,24.940000
775,990.330000,24.950000
776,990.300000,24.950000
777,990.330000,24.950000
778,990.330000,24.940000
779,990.330000,24.940000
780,990.330000,24.950000
781,990.330000,24.940000
782,990.330000,24.940000
783,990.330000,24.930000
784,990.330000,24.940000
785,990.320000,24.950000
786,990.320000,24.950000
787,990.320000,24.960000
788,990.320000,24.940000
789,990.310000,24.940000
790,990.310000,24.950000
791,990.310000,24.950000
792,990.310000,24.960000
793,990.310000,24.940000
794,990.310000,24.950000
795,990.300000,24.940000
796,990.300000,24.950000
797,990.300000,24.950000
798,990.300000,24.950000
799,990.300000,24.960000
800,990.300000,24.950000
801,990.300000,24.950000
802,990.300000,24.960000
803,990.300000,24.950000
804,990.300000,24.960000
805,990.300000,24.950000
806,990.300000,24.960000
807,990.300000,24.960000
808,990.300000,24.960000
809,990.300000,24.960000
810,990.300000,24.960000
811,990.290000,24.960000
812,990.290000,24.970000
813,990.290000,24.960000
814,990.290000,24.960000
815,990.290000,24.960000
816,990.280000,24.960000
817,990.280000,24.970000
818,990.280000,24.970000
819,990.280000,24.970000
820,990.280000,24.960000
821,990.270000,24.960000
822,990.270000,24.960000
823,990.240000,24.970000
824,990.270000,24.960000
825,990.270000,24.970000
826,990.270000,24.970000
827,990.280000,24.970000
828,990.280000,24.970000
829,990.280000,24.970000
830,990.270000,24.980000
831,990.270000,24.970000
832,990.270000,24.970000
833,990.270000,24.980000
834,990.260000,24.980000
835,990.260000,24.970000
836,990.260000,24.970000
837,990.260000,24.970000
838,990.260000,24.970000
839,990.260000,24.970000
840,990.260000,24.980000
841,990.260000,24.970000
842,990.250000,24.970000
843,990.250000,24.980000
844,990.250000,24.970000
845,990.250000,24.960000
846,990.240000,24.960000
847,990.240000,24.960000
848,990.240000,24.970000
849,990.240000,24.970000
850,990.240000,24.980000
851,990.240000,24.980000
852,990.240000,24.970000
853,990.240000,24.980000
854,990.240000,24.990000
855,990.230000,24.970000
856,990.230000,24.970000
857,990.230000,24.970000
858,990.230000,24.970000
859,990.230000,24.980000
860,990.230000,24.980000
861,990.230000,24.970000
862,990.230000,24.970000
863,990.230000,24.970000
864,990.230000,24.970000
865,990.230000,24.970000
866,990.230000,24.970000
867,990.220000,24.970000
868,990.230000,24.980000
869,990.230000,24.980000
870,990.220000,24.970000
871,990.220000,24.980000
872,990.220000,24.970000
873,990.220000,24.980000
874,990.220000,24.980000
875,990.220000,24.980000
876,990.220000,24.970000
877,990.220000,24.980000
878,990.220000,24.970000
879,990.220000,24.990000
880,990.220000,24.980000
881,990.220000,24.980000
882,990.210000,24.980000
883,990.210000,24.980000
884,990.210000,24.980000
885,990.210000,24.990000
886,990.210000,24.990000
887,990.210000,24.980000
888,990.210000,24.980000
889,990.210000,24.980000
890,990.210000,24.980000
891,990.210000,24.990000
892,990.200000,24.980000
893,990.210000,25.000000
894,990.200000,24.990000
895,990.200000,24.980000
896,990.200000,24.990000
897,990.200000,24.990000
898,990.200000,24.990000
899,990.200000,24.980000
900,990.200000,24.980000
901,990.200000,24.980000
902,990.200000,24.990000
903,990.200000,25.000000
904,990.200000,24.990000
905,990.190000,24.990000
906,990.190000,24.990000
907,990.190000,24.990000
908,990.190000,24.990000
909,990.190000,25.000000
910,990.190000,25.000000
911,990.190000,24.990000
912,990.190000,25.000000
913,990.180000,24.990000
914,990.180000,24.990000
915,990.180000,24.990000
916,990.180000,25.000000
917,990.180000,24.990000
918,990.180000,25.000000
919,990.180000,24.980000
920,990.180000,25.000000
921,990.180000,25.010000
922,990.180000,25.010000
923,990.180000,25.000000
924,990.180000,24.990000
925,990.170000,24.990000
926,990.170000,24.990000
927,990.180000,24.990000
928,990.170000,24.990000
929,990.170000,25.010000
930,990.170000,25.000000
931,990.170000,25.000000
932,990.170000,25.010000
933,990.170000,25.000000
934,990.170000,25.000000
935,990.170000,25.010000
936,990.170000,24.980000
937,990.170000,25.010000
938,990.170000,25.000000
939,990.170000,24.990000
940,990.170000,25.000000
941,990.170000,25.010000
942,990.170000,25.000000
943,990.170000,25.010000
944,990.160000,25.000000
945,990.160000,25.010000
946,990.160000,25.010000
947,990.160000,25.000000
948,990.160000,25.010000
949,990.160000,25.010000
950,990.160000,25.020000
951,990.160000,25.020000
952,990.160000,25.000000
953,990.160000,25.010000
954,990.160000,25.010000
955,990.160000,25.030000
956,990.160000,25.020000
957,990.160000,25.010000
958,990.160000,25.010000
959,990.160000,25.020000
960,990.150000,25.000000
961,990.160000,25.010000
962,990.160000,25.010000
963,990.160000,25.010000
964,990.160000,25.020000
965,990.160000,25.010000
966,990.160000,25.010000
967,990.160000,25.000000
968,990.160000,25.020000
969,990.150000,25.010000
970,990.160000,25.020000
971,990.160000,25.010000
972,990.150000,25.010000
973,990.160000,25.020000
974,990.160000,25.010000
975,990.170000,25.010000
976,990.200000,25.010000
977,990.150000,25.020000
978,990.150000,25.020000
979,990.150000,25.020000
980,990.140000,25.020000
981,990.140000,25.010000
982,990.150000,25.030000
983,990.140000,25.030000
984,990.140000,25.010000
985,990.140000,25.010000
986,990.110000,25.030000
987,990.140000,25.020000
988,990.150000,25.010000
989,990.220000,25.010000
990,990.140000,25.020000
991,990.140000,25.020000
992,990.140000,25.010000
993,990.140000,25.020000
994,990.140000,25.010000
995,990.140000,25.010000
996,990.140000,25.000000
997,990.140000,25.020000
998,990.140000,25.010000
999,990.140000,25.020000
1000,990.140000,25.010000
1001,990.140000,25.020000
1002,990.140000,25.010000
1003,990.140000,25.010000
1004,990.140000,25.010000
1005,990.140000,25.010000
1006,990.140000,25.030000
1007,990.140000,25.020000
1008,990.140000,25.010000
1009,990.140000,25.010000
1010,990.140000,25.000000
1011,990.140000,25.000000
1012,990.140000,25.020000
1013,990.140000,25.030000
1014,990.140000,25.020000
1015,990.140000,25.020000
1016,990.140000,25.000000
1017,990.140000,25.020000
1018,990.140000,25.000000
1019,990.140000,25.000000
1020,990.140000,25.010000
1021,990.140000,25.020000
1022,990.110000,25.010000
1023,990.140000,25.010000
1024,990.140000,25.010000
1025,990.150000,25.010000
1026,990.140000,25.020000
1027,990.140000,25.010000
1028,990.140000,25.020000
1029,990.140000,25.010000
1030,990.130000,25.010000
1031,990.140000,25.010000
1032,990.130000,25.010000
1033,990.130000,25.010000
1034,990.130000,25.000000
1035,990.140000,25.020000
1036,990.130000,25.010000
1037,990.130000,25.000000
1038,990.150000,25.010000
1039,990.130000,25.010000
1040,990.130000,25.020000
1041,990.130000,25.030000
1042,990.130000,25.020000
1043,990.130000,25.020000
1044,990.130000,25.020000
1045,990.130000,25.020000
1046,990.140000,25.020000
1047,990.140000,25.030000
1048,990.130000,25.010000
1049,990.140000,25.030000
1050,990.130000,25.010000
1051,990.130000,25.020000
1052,990.130000,25.010000
1053,990.130000,25.000000
1054,990.130000,24.990000
1055,990.130000,25.000000
1056,990.130000,25.000000
1057,990.130000,25.010000
1058,990.130000,25.000000
1059,990.130000,25.000000
1060,990.120000,24.990000
1061,990.130000,25.000000
1062,990.130000,24.990000
1063,990.130000,24.990000
1064,990.130000,25.000000
1065,990.120000,24.980000
1066,990.120000,24.990000
1067,990.120000,24.970000
1068,990.120000,24.980000
1069,990.130000,24.990000
1070,990.120000,24.980000
1071,990.130000,24.980000
1072,990.120000,24.980000
1073,990.120000,24.970000
1074,990.120000,24.970000
1075,990.120000,24.960000
1076,990.130000,24.960000
1077,990.130000,24.960000
1078,990.120000,24.940000
1079,990.130000,24.950000
1080,990.130000,24.960000
1081,990.120000,24.940000
1082,990.130000,24.940000
1083,990.130000,24.940000
1084,990.130000,24.950000
1085,990.110000,24.950000
1086,990.120000,24.950000
1087,990.120000,24.950000
1088,990.130000,24.930000
1089,990.150000,24.940000
1090,990.120000,24.940000
1091,990.120000,24.940000
1092,990.120000,24.930000
1093,990.120000,24.940000
1094,990.120000,24.940000
1095,990.120000,24.940000
1096,990.120000,24.930000
1097,990.120000,24.940000
1098,990.120000,24.930000
1099,990.120000,24.940000
1100,990.120000,24.930000
1101,990.120000,24.930000
1102,990.120000,24.930000
1103,990.120000,24.940000
1104,990.120000,24.930000
1105,990.120000,24.930000
1106,990.120000,24.930000
1107,990.120000,24.940000
1108,990.120000,24.940000
1109,990.120000,24.950000
1110,990.120000,24.920000
1111,990.110000,24.920000
1112,990.110000,24.920000
1113,990.110000,24.920000
1114,990.110000,24.920000
1115,990.110000,24.940000
1116,990.110000,24.920000
1117,990.110000,24.920000
1118,990.110000,24.920000
1119,990.110000,24.920000
1120,990.110000,24.930000
1121,990.100000,24.930000
1122,990.110000,24.930000
1123,990.110000,24.920000
1124,990.100000,24.920000
1125,990.100000,24.920000
1126,990.100000,24.920000
1127,990.100000,24.910000
1128,990.100000,24.910000
1129,990.100000,24.920000
1130,990.100000,24.910000
1131,990.100000,24.920000
1132,990.100000,24.930000
1133,990.100000,24.910000
1134,990.100000,24.920000
1135,990.100000,24.940000
1136,990.100000,24.930000
1137,990.100000,24.930000
1138,990.100000,24.930000
1139,990.100000,24.930000
1140,990.100000,24.940000
1141,990.100000,24.930000
1142,990.090000,24.930000
1143,990.100000,24.950000
1144,990.100000,24.940000
1145,990.100000,24.930000
1146,990.090000,24.930000
1147,990.100000,24.950000
1148,990.090000,24.950000
1149,990.100000,24.950000
1150,990.090000,24.940000
